source;target;similarity;setnence_num_target;target_sent;source_sent
#Antony_JC;#Brutus_JC;0,648292932;344;So fare you well at once, for Brutus' tongue Hath almost ended his life's history.;Friends am I with you all and love you all, Upon this hope, that you shall give me reasons Why and wherein Caesar was dangerous.
#Antony_JC;#Brutus_JC;0,648292932;345;Night hangs upon mine eyes;
#Antony_JC;#Brutus_JC;0,648292932;346;I prithee, Strato, stay thou by thy lord.;Friends am I with you all and love you all, Upon this hope, that you shall give me reasons Why and wherein Caesar was dangerous.
#Antony_JC;#Brutus_JC;0,648292932;347;Thou art a fellow of a good respect;
#Antony_JC;#Brutus_JC;0,648292932;348;Hold, then, my sword, and turn away thy face While I do run upon it.;Friends am I with you all and love you all, Upon this hope, that you shall give me reasons Why and wherein Caesar was dangerous.
#Antony_JC;#Brutus_JC;0,648292932;349;I killed not thee with half so good a will.;Friends am I with you all and love you all, Upon this hope, that you shall give me reasons Why and wherein Caesar was dangerous.
#Casca_JC;#Brutus_JC;0,645954202;82;But, alas, Caesar must bleed for it.;I know not what you mean by that, but I am sure Caesar fell down.
#Caesar_JC;#Brutus_JC;0,645952074;141;Our reasons are so full of good regard That were you, Antony, the son of Caesar, You should be satisfied.;Know: Caesar doth not wrong, nor without cause Will he be satisfied.
#Caesar_JC;#Brutus_JC;0,636901145;21;The games are done, and Caesar is returning.;Caesar is turned to hear.
#Casca_JC;#Brutus_JC;0,633428922;61;Since Cassius first did whet me against Caesar, I have not slept.;Tis Caesar that you mean, is it not, Cassius?
#Caesar_JC;#Brutus_JC;0,633221523;126;So are we Caesar's friends, that have abridged His time of fearing death.;Danger knows full well That Caesar is more dangerous than he.
#Casca_JC;#Brutus_JC;0,63259278;46;And, to speak truth of Caesar, I have not known when his affections swayed More than his reason.;But there's no heed to be taken of them
#Casca_JC;#Brutus_JC;0,632524231;115;That every like is not the same, O Caesar, The heart of Brutus earns to think upon.;Tis Caesar that you mean, is it not, Cassius?
#Caesar_JC;#Brutus_JC;0,627474475;46;And, to speak truth of Caesar, I have not known when his affections swayed More than his reason.;Caesar is turned to hear.
#Caesar_JC;#Brutus_JC;0,620815607;348;Hold, then, my sword, and turn away thy face While I do run upon it.;Decius, go tell them Caesar will not come.
#Caesar_JC;#Brutus_JC;0,620815607;349;I killed not thee with half so good a will.;Decius, go tell them Caesar will not come.
#Casca_JC;#Brutus_JC;0,605456943;126;So are we Caesar's friends, that have abridged His time of fearing death.;I know not what you mean by that, but I am sure Caesar fell down.
#Casca_JC;#Brutus_JC;0,594724944;147;And you shall speak In the same pulpit whereto I am going, After my speech is ended.;Go to the pulpit, Brutus.
#Casca_JC;#Brutus_JC;0,590091334;349;I killed not thee with half so good a will.;Tis Caesar that you mean, is it not, Cassius?
#Portia_JC;#Brutus_JC;0,584471233;145;Mark Antony, here, take you Caesar's body.;And take good note What Caesar doth, what suitors press to him.
#Portia_JC;#Brutus_JC;0,540984236;126;So are we Caesar's friends, that have abridged His time of fearing death.;Is Caesar yet gone to the Capitol?
#Portia_JC;#Brutus_JC;0,522132251;141;Our reasons are so full of good regard That were you, Antony, the son of Caesar, You should be satisfied.;Brutus is wise and, were he not in health, He would embrace the means to come by it.
#Portia_JC;#Brutus_JC;0,519163993;345;Night hangs upon mine eyes;
#Portia_JC;#Brutus_JC;0,519163993;346;I prithee, Strato, stay thou by thy lord.;And take good note What Caesar doth, what suitors press to him.
#Portia_JC;#Brutus_JC;0,519163993;347;Thou art a fellow of a good respect;
#Portia_JC;#Brutus_JC;0,519163993;348;Hold, then, my sword, and turn away thy face While I do run upon it.;And take good note What Caesar doth, what suitors press to him.
#Portia_JC;#Brutus_JC;0,519163993;349;I killed not thee with half so good a will.;And take good note What Caesar doth, what suitors press to him.
