"#Brutus_JC,""#Portia_JC"",0.216028636076832,18,""If this were true, then should I know this secret."",""It must be by his death.""";;
"#Brutus_JC,""#Portia_JC"",0.267151345245418,22,""Tell me your counsels";" I will not disclose 'em."",""Such instigations have been often dropped Where I have took them up.""";
"#Brutus_JC,""#Portia_JC"",0.279417068383898,34,""I heard a bustling rumor like a fray, And the wind brings it from the Capitol."",""But, alas, Caesar must bleed for it.""";;
"#Brutus_JC,""#Portia_JC"",0.287451596529248,20,""I grant I am a woman, but withal A woman well-reputed, Cato's daughter."",""You are my true and honorable wife, As dear to me as are the ruddy drops That visit my sad heart.""";;
"#Brutus_JC,""#Portia_JC"",0.292043199376305,23,""I have made strong proof of my constancy, Giving myself a voluntary wound Here, in the thigh."",""I am not well in health, and that is all.""";;
"#Brutus_JC,""#Portia_JC"",0.293257004913108,41,""Sure the boy heard me."",""-  I would it were my fault to sleep so soundly.""";;
"#Brutus_JC,""#Portia_JC"",0.299596320568978,3,""I urged you further";" then you scratched your head And too impatiently stamped with your foot."",""""Speak, strike, redress!"" Am I entreated To speak and strike?""";
"#Brutus_JC,""#Portia_JC"",0.308879464613291,30,""How hard it is for women to keep counsel!"",""If not the face of men, The sufferance of our souls, the time's abuse -  If these be motives weak, break off betimes, And every man hence to his idle bed.""";;
"#Brutus_JC,""#Portia_JC"",0.327051670559341,21,""Think you I am no stronger than my sex, Being so fathered and so husbanded?"",""Vexed I am Of late with passions of some difference, Conceptions only proper to myself, Which give some soil, perhaps, to my behaviors.""";;
"#Brutus_JC,""#Portia_JC"",0.327727681700944,16,""Dwell I but in the suburbs Of your good pleasure?"",""But wherefore do you hold me here so long?""";;
"#Brutus_JC,""#Antony_JC"",0.262736257496242,11,""I doubt not of your wisdom."",""Thy master is a wise and valiant Roman.""";;
"#Brutus_JC,""#Antony_JC"",0.326075424983695,9,""I do beseech you, if you bear me hard, Now, whilst your purpled hands do reek and smoke, Fulfill your pleasure."",""Fates, we will know your pleasures.""";;
"#Brutus_JC,""#Antony_JC"",0.335199612072655,17,""My credit now stands on such slippery ground That one of two bad ways you must conceit me, Either a coward or a flatterer."",""How I have thought of this, and of these times, I shall recount hereafter.""";;
"#Brutus_JC,""#Antony_JC"",0.349570341051759,29,""I do desire no more."",""Let me not hinder, Cassius, your desires.""";;
"#Brutus_JC,""#Antony_JC"",0.37053535076749,6,""Are all thy conquests, glories, triumphs, spoils Shrunk to this little measure?"",""Thy master is a wise and valiant Roman.""";;
"#Brutus_JC,""#Antony_JC"",0.388383683873825,37,""Passion, I see, is catching, for mine eyes, Seeing those beads of sorrow stand in thine, Began to water."",""All my engagements I will construe to thee, All the charactery of my sad brows.""";;
"#Brutus_JC,""#Antony_JC"",0.388536387386085,22,""Here wast thou bayed, brave hart, Here didst thou fall, and here thy hunters stand Signed in thy spoil and crimsoned in thy Lethe."",""Swear priests and cowards and men cautelous, Old feeble carrions, and such suffering souls That welcome wrongs"; unto bad causes swear Such creatures as men doubt;" but do not stain The even virtue of our enterprise, Nor th' insuppressive mettle of our spirits, To think that or our cause or our performance Did need an oath, when every drop of blood That every Roman bears, and nobly bears, Is guilty of a several bastardy If he do break the smallest particle Of any promise that hath passed from him."""
"#Brutus_JC,""#Antony_JC"",0.40467074154797,40,""Hie hence and tell him so."",""I know that we shall have him well to friend.""";;
"#Brutus_JC,""#Antony_JC"",0.410104924767655,20,""- in the presence of thy corpse?"",""O, then, by day Where wilt thou find a cavern dark enough To mask thy monstrous visage?""";;
"#Brutus_JC,""#Antony_JC"",0.418977678181123,24,""How like a deer strucken by many princes Dost thou here lie!"",""Swear priests and cowards and men cautelous, Old feeble carrions, and such suffering souls That welcome wrongs"; unto bad causes swear Such creatures as men doubt;" but do not stain The even virtue of our enterprise, Nor th' insuppressive mettle of our spirits, To think that or our cause or our performance Did need an oath, when every drop of blood That every Roman bears, and nobly bears, Is guilty of a several bastardy If he do break the smallest particle Of any promise that hath passed from him."""
"#Brutus_JC,""#Cassius_JC"",0.174645567337178,5,""You bear too stubborn and too strange a hand Over your friend that loves you."",""Let me not hinder, Cassius, your desires.""";;
"#Brutus_JC,""#Cassius_JC"",0.216613427610803,60,""Those that have known the Earth so full of faults."",""What is it that you would impart to me?""";;
"#Brutus_JC,""#Cassius_JC"",0.226741532758862,21,""The torrent roared, and we did buffet it With lusty sinews, throwing it aside And stemming it with hearts of controversy."",""A soothsayer bids you beware the ides of March.""";;
"#Brutus_JC,""#Cassius_JC"",0.228770708364243,37,""When went there by an age, since the great flood, But it was famed with more than with one man?"",""But let not therefore my good friends be grieved (Among which number, Cassius, be you one) Nor construe any further my neglect Than that poor Brutus, with himself at war, Forgets the shows of love to other men.""";;
"#Brutus_JC,""#Cassius_JC"",0.232292709912132,1,""Fellow, come from the throng."",""A soothsayer bids you beware the ides of March.""";;
"#Brutus_JC,""#Cassius_JC"",0.235960942966117,27,""I did hear him groan."",""But let not therefore my good friends be grieved (Among which number, Cassius, be you one) Nor construe any further my neglect Than that poor Brutus, with himself at war, Forgets the shows of love to other men.""";;
"#Brutus_JC,""#Cassius_JC"",0.243893360208512,106,""The clock hath stricken three."",""But look you, Cassius, The angry spot doth glow on Caesar's brow, And all the rest look like a chidden train.""";;
"#Brutus_JC,""#Cassius_JC"",0.262812888772504,24,""He had a fever when he was in Spain, And when the fit was on him, I did mark How he did shake."",""I do lack some part Of that quick spirit that is in Antony.""";;
"#Brutus_JC,""#Cassius_JC"",0.263719609005867,101,""And let us swear our resolution."",""How I have thought of this, and of these times, I shall recount hereafter.""";;
"#Brutus_JC,""#Cassius_JC"",0.271350023210736,66,""Let it be who it is."",""Let me not hinder, Cassius, your desires.""";;
