source;target;similarity;setnence_num_target;target_sent;source_sent
#Casca_JC;#Caesar_JC;0.191969738001994;8;What sayst thou to me now?;Bid every noise be still.
#Antony_JC;#Caesar_JC;0.0209380563932945;9;Let me have men about me that are fat, Sleek-headed men, and such as sleep a-nights.;"When Caesar says ""Do this,"" it is performed."
#Antony_JC;#Caesar_JC;0.0838231514147904;43;Calphurnia here, my wife, stays me at home.;Fear him not, Caesar
#Antony_JC;#Caesar_JC;0.10393441252126;58;Good friends, go in and taste some wine with me, And we, like friends, will straightway go together.;Fear him not, Caesar
#Antony_JC;#Caesar_JC;0.105405341847924;38;Have I in conquest stretched mine arm so far, To be afeard to tell graybeards the truth?;He is a noble Roman, and well given.
#Antony_JC;#Caesar_JC;0.106629163427767;72;The skies are painted with unnumbered sparks;
#Antony_JC;#Caesar_JC;0.113538264813735;18;Nor heaven nor Earth have been at peace tonight.;Fear him not, Caesar
#Antony_JC;#Caesar_JC;0.115958199252102;4;Who is it in the press that calls on me?;"When Caesar says ""Do this,"" it is performed."
#Antony_JC;#Caesar_JC;0.123063539453479;69;I could be well moved, if I were as you.;Fear him not, Caesar
#Antony_JC;#Caesar_JC;0.12628964278551;46;And this way have you well expounded it.;"When Caesar says ""Do this,"" it is performed."
#Antony_JC;#Caesar_JC;0.136103047851065;7;Let me see his face.;"When Caesar says ""Do this,"" it is performed."
