source;target;similarity;setnence_num_target;target_sent;source_sent
#Caesar_JC;#Antony_JC;0.648865169360591;35;Caesar did write for him to come to Rome.;Shall Caesar send a lie?
#Caesar_JC;#Antony_JC;0.661499020812626;13;First, Marcus Brutus, will I shake with you.;- What, Brutus, are you stirred so early too?
#Caesar_JC;#Antony_JC;0.690838335678936;4;So to most noble Caesar.;Shall Caesar send a lie?
#Caesar_JC;#Antony_JC;0.696801629892121;5;O mighty Caesar, dost thou lie so low?;Shall Caesar send a lie?
#Casca_JC;#Antony_JC;0.533776738776382;18;- That I did love thee, Caesar, O, 'tis true!;Tis Caesar that you mean, is it not, Cassius?
#Casca_JC;#Antony_JC;0.536650297909173;28;That's all I seek;
#Casca_JC;#Antony_JC;0.539689622447295;15;- Now, Decius Brutus, yours;
#Casca_JC;#Antony_JC;0.548869447203176;14;- Next, Caius Cassius, do I take your hand.;Tis Caesar that you mean, is it not, Cassius?
#Casca_JC;#Antony_JC;0.567920996073301;27;Friends am I with you all and love you all, Upon this hope, that you shall give me reasons Why and wherein Caesar was dangerous.;Tis Caesar that you mean, is it not, Cassius?
#Casca_JC;#Antony_JC;0.585674516182661;35;Caesar did write for him to come to Rome.;Tis Caesar that you mean, is it not, Cassius?
#Casca_JC;#Antony_JC;0.589274857248782;26;Therefore I took your hands, but was indeed Swayed from the point by looking down on Caesar.;I know not what you mean by that, but I am sure Caesar fell down.
#Casca_JC;#Antony_JC;0.592162283717551;5;O mighty Caesar, dost thou lie so low?;Tis Caesar that you mean, is it not, Cassius?
#Casca_JC;#Antony_JC;0.620069694609034;34;You serve Octavius Caesar, do you not?;Tis Caesar that you mean, is it not, Cassius?
#Casca_JC;#Antony_JC;0.685560085264004;4;So to most noble Caesar.;Tis Caesar that you mean, is it not, Cassius?
#Portia_JC;#Antony_JC;0.539165451435509;18;- That I did love thee, Caesar, O, 'tis true!;Thou hast some suit to Caesar, hast thou not?
#Portia_JC;#Antony_JC;0.543976272079243;27;Friends am I with you all and love you all, Upon this hope, that you shall give me reasons Why and wherein Caesar was dangerous.;Thou hast some suit to Caesar, hast thou not?
#Portia_JC;#Antony_JC;0.544959642869499;34;You serve Octavius Caesar, do you not?;Is Caesar yet gone to the Capitol?
#Portia_JC;#Antony_JC;0.545248428752871;15;- Now, Decius Brutus, yours;
#Portia_JC;#Antony_JC;0.56249788827114;36;Get thee apart and weep.;Stay not to answer me, but get thee gone.
#Portia_JC;#Antony_JC;0.570999884665183;4;So to most noble Caesar.;Brutus is wise and, were he not in health, He would embrace the means to come by it.
#Portia_JC;#Antony_JC;0.572422136728476;25;The enemies of Caesar shall say this;
#Portia_JC;#Antony_JC;0.603328422211347;35;Caesar did write for him to come to Rome.;Is Caesar yet gone to the Capitol?
#Portia_JC;#Antony_JC;0.636374913605319;5;O mighty Caesar, dost thou lie so low?;Thou hast some suit to Caesar, hast thou not?
#Portia_JC;#Antony_JC;0.640403509993974;13;First, Marcus Brutus, will I shake with you.;I should not need, if you were gentle Brutus.
