"source,""target"",""similarity"",""setnence_num_target"",""target_sent"",""source_sent""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.39553631131434,1,""I shall the effect of this good lesson keep As watchman to my heart."",""Hold you the watch tonight?""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.442949326356801,2,""But, good my brother, Do not, as some ungracious pastors do, Show me the steep and thorny way to heaven, Whiles, like a puffed and reckless libertine, Himself the primrose path of dalliance treads And recks not his own rede."",""If it assume my noble father's person, I'll speak to it, though hell itself should gape And bid me hold my peace.""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.438271153042067,63,""It is the false steward that stole his master'sdaughter."",""A murderer and a villain, A slave that is not twentieth part the tithe Of your precedent lord";" a vice of kings, A cutpurse of the empire and the rule, That from a shelf the precious diadem stole And put it in his pocket—""";
"#Hamlet_Ham,""#Ophelia_Ham"",0.437879970810128,64,""There's rosemary, that's for remembrance.Pray you, love, remember."",""O heavens, die twomonths ago, and not forgotten yet?""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.343738197985653,65,""And there is pansies,that's for thoughts."",""Why, then, 'tis none to you, for there isnothing either good or bad but thinking makes itso.""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.365868905183943,66,""For bonny sweet Robin is all my joy."",""Do you not come your tardy son to chide, That, lapsed in time and passion, lets go by Th' important acting of your dread command?""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.327971228934637,67,""There's fennel for you, and columbines.There's rue for you, and here's some for me";" wemay call it herb of grace o' Sundays."",""Confess yourself to heaven, Repent what's past, avoid what is to come, And do not spread the compost on the weeds To make them ranker.""";
"#Hamlet_Ham,""#Ophelia_Ham"",0.390557601989318,68,""You must wearyour rue with a difference."",""Hark you, Guildenstern, and you too—ateach ear a hearer!""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.509518561836,69,""I wouldgive you some violets, but they withered all whenmy father died."",""Then what I have to do Will want true color—tears perchance for blood.""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.319796770346866,70,""They say he made a good end."",""Then came each actor on his ass.""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.583114870301753,71,""And will he not come again?"",""He will stay till you come.""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.583114870301753,72,""And will he not come again?"",""He will stay till you come.""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.471141259980039,73,""No, no, he is dead."",""Dead for a ducat, dead.""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.567634325998216,74,""He never will come again."",""He will stay till you come.""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.539389023380372,75,""His beard was as white as snow, All flaxen was his poll."",""His beard was grizzled, no?""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.3980721019577,76,""He is gone, he is gone, And we cast away moan."",""He will stay till you come.""";;
"#Hamlet_Ham,""#Ophelia_Ham"",0.515625416507809,77,""God 'a mercy on his soul."",""For thou hast been As one in suffering all that suffers nothing, A man that Fortune's buffets and rewards Hast ta'en with equal thanks";" and blessed are those Whose blood and judgment are so well commeddled That they are not a pipe for Fortune's finger To sound what stop she please.""";
"#Hamlet_Ham,""#Ophelia_Ham"",0.526901517774453,78,""And of all Christians' souls, I pray God."",""And so, without more circumstance at all, I hold it fit that we shake hands and part, You, as your business and desire shall point you (For every man hath business and desire, Such as it is), and for my own poor part, I will go pray.""";;
