source;target;similarity;setnence_num_target;target_sent;source_sent
#Benvolio_Rom;#Mercutio_Rom;0.571723855784487;45;Alas, poor Romeo, he is already dead, stabbed with a white wench's black eye, run through the ear with a love-song, the very pin of his heart cleft with the blind bow-boy's butt shaft.;What sadness lengthens Romeo's hours?
#Benvolio_Rom;#Mercutio_Rom;0.580612251890857;46;And is he a man to encounter Tybalt?;Tybalt, the kinsman to old Capulet, Hath sent a letter to his father's house.
#Benvolio_Rom;#Mercutio_Rom;0.591521723460186;63;Thou hast most kindly hit it.;An if he hear thee, thou wilt anger him.
#Benvolio_Rom;#Mercutio_Rom;0.598214231363368;73;Now art thou sociable, now art thou Romeo, now art thou what thou art, by art as well as by nature.;Why Romeo, art thou mad?
#Benvolio_Rom;#Mercutio_Rom;0.601212549769537;3;And to sink in it should you burden love -  Too great oppression for a tender thing.;At thy good heart's oppression.
#Benvolio_Rom;#Mercutio_Rom;0.61681928414621;85;Romeo, will you come to your father's?;Here comes Romeo, here comes Romeo.
#Benvolio_Rom;#Mercutio_Rom;0.631168984726979;1;Nay, gentle Romeo, we must have you dance.;Why Romeo, art thou mad?
#Benvolio_Rom;#Mercutio_Rom;0.63659295808267;40;Where the devil should this Romeo be?;Why Romeo, art thou mad?
#Benvolio_Rom;#Mercutio_Rom;0.681533858958304;36;If love be blind, love cannot hit the mark.;Blind is his love and best befits the dark.
#Nurse_Rom;#Mercutio_Rom;0.508780465602315;32;-  I conjure thee by Rosaline's bright eyes, By her high forehead, and her scarlet lip, By her fine foot, straight leg, and quivering thigh, And the demesnes that there adjacent lie, That in thy likeness thou appear to us.;God mark thee to his grace, Thou wast the prettiest babe that e'er I nursed.
#Nurse_Rom;#Mercutio_Rom;0.509694617414497;40;Where the devil should this Romeo be?;His name is Romeo, and a Montague, The only son of your great enemy.
#Nurse_Rom;#Mercutio_Rom;0.511653663563017;79;God you good e'en, fair gentlewoman.;God mark thee to his grace, Thou wast the prettiest babe that e'er I nursed.
#Nurse_Rom;#Mercutio_Rom;0.524833105680435;88;"Thou art like one of these fellows that, when he enters the confines of a tavern, claps me his sword upon the table and says ""God send me no need of thee"" and, by the operation of the second cup, draws him on the drawer when indeed there is no need.";And thou must stand by too and suffer every knave to use me at his pleasure.
#Nurse_Rom;#Mercutio_Rom;0.526377886059602;11;If thou art dun, we'll draw thee from the mire -  Or, save your reverence, love - wherein thou stickest Up to the ears.;"""Yea,"" quoth he, ""Dost thou fall upon thy face?"
#Nurse_Rom;#Mercutio_Rom;0.526751703750595;29;"Cry but ""Ay me,"" pronounce but ""love"" and ""dove."" Speak to my gossip Venus one fair word, One nickname for her purblind son and heir, Young Abraham Cupid, he that shot so trim When King Cophetua loved the beggar maid.";"Yes, madam, yet I cannot choose but laugh To think it should leave crying and say ""Ay."" And yet, I warrant, it had upon its brow A bump as big as a young cock'rel's stone, A perilous knock, and it cried bitterly."
#Nurse_Rom;#Mercutio_Rom;0.535362654091583;45;Alas, poor Romeo, he is already dead, stabbed with a white wench's black eye, run through the ear with a love-song, the very pin of his heart cleft with the blind bow-boy's butt shaft.;His name is Romeo, and a Montague, The only son of your great enemy.
#Nurse_Rom;#Mercutio_Rom;0.575963045489768;85;Romeo, will you come to your father's?;Gentlemen, can any of you tell me where I may find the young Romeo?
#Nurse_Rom;#Mercutio_Rom;0.588726865843045;27;Appear thou in the likeness of a sigh.;"""Yea,"" quoth he, ""Dost thou fall upon thy face?"
#Nurse_Rom;#Mercutio_Rom;0.600772591303025;65;Sure wit, follow me this jest now till thou hast worn out thy pump, that when the single sole of it is worn, the jest may remain, after the wearing, solely singular.;"Thou wilt fall backward when thou hast more wit, Wilt thou not, Jule?"" And, by my holidam, The pretty wretch left crying and said ""Ay."" To see now how a jest shall come about!"
#Capulet_Rom;#Mercutio_Rom;0.471670142351989;105;Here's my fiddlestick;
#Capulet_Rom;#Mercutio_Rom;0.487241844969478;1;Nay, gentle Romeo, we must have you dance.;But woo her, gentle Paris, get her heart
#Capulet_Rom;#Mercutio_Rom;0.49338248805464;115;Will you pluck your sword out of his pilcher by the ears?;Give me my long sword, ho!
#Capulet_Rom;#Mercutio_Rom;0.49456381382127;88;"Thou art like one of these fellows that, when he enters the confines of a tavern, claps me his sword upon the table and says ""God send me no need of thee"" and, by the operation of the second cup, draws him on the drawer when indeed there is no need.";It is my will, the which if thou respect, Show a fair presence and put off these frowns, An ill-beseeming semblance for a feast.
#Capulet_Rom;#Mercutio_Rom;0.497349406619253;13;I mean, sir, in delay We waste our lights;
#Capulet_Rom;#Mercutio_Rom;0.499541735325962;12;Come, we burn daylight, ho!;At my poor house look to behold this night Earth-treading stars that make dark heaven light.
#Capulet_Rom;#Mercutio_Rom;0.503458928119632;23;This is that very Mab That plats the manes of horses in the night And bakes the elflocks in foul sluttish hairs, Which once untangled much misfortune bodes.;Such comfort as do lusty young men feel When well-appareled April on the heel Of limping winter treads, even such delight Among fresh fennel buds shall you this night Inherit at my house.
#Capulet_Rom;#Mercutio_Rom;0.530502555177296;118;Is he gone and hath nothing?;Tis gone, 'tis gone, 'tis gone.
#Capulet_Rom;#Mercutio_Rom;0.535669363305672;63;Thou hast most kindly hit it.;It is my will, the which if thou respect, Show a fair presence and put off these frowns, An ill-beseeming semblance for a feast.
#Capulet_Rom;#Mercutio_Rom;0.54801397176981;27;Appear thou in the likeness of a sigh.;It is my will, the which if thou respect, Show a fair presence and put off these frowns, An ill-beseeming semblance for a feast.
#LadyCapulet_Rom;#Mercutio_Rom;0.470081923882022;26;He is wise And, on my life, hath stol'n him home to bed.;This night you shall behold him at our feast.
#LadyCapulet_Rom;#Mercutio_Rom;0.471240959064789;1;Nay, gentle Romeo, we must have you dance.;- Tell me, daughter Juliet, How stands your disposition to be married?
#LadyCapulet_Rom;#Mercutio_Rom;0.475133473267885;35;In his mistress' name, I conjure only but to raise up him.;So shall you share all that he doth possess By having him, making yourself no less.
#LadyCapulet_Rom;#Mercutio_Rom;0.482413326288421;32;-  I conjure thee by Rosaline's bright eyes, By her high forehead, and her scarlet lip, By her fine foot, straight leg, and quivering thigh, And the demesnes that there adjacent lie, That in thy likeness thou appear to us.;Read o'er the volume of young Paris' face, And find delight writ there with beauty's pen.
#LadyCapulet_Rom;#Mercutio_Rom;0.502944438681131;85;Romeo, will you come to your father's?;- Tell me, daughter Juliet, How stands your disposition to be married?
#LadyCapulet_Rom;#Mercutio_Rom;0.510303255358481;21;And sometime comes she with a tithe-pig's tail, Tickling a parson's nose as he lies asleep;
#LadyCapulet_Rom;#Mercutio_Rom;0.51182937883252;11;If thou art dun, we'll draw thee from the mire -  Or, save your reverence, love - wherein thou stickest Up to the ears.;I pray thee, hold thy peace.
#LadyCapulet_Rom;#Mercutio_Rom;0.522993898539447;63;Thou hast most kindly hit it.;I pray thee, hold thy peace.
#LadyCapulet_Rom;#Mercutio_Rom;0.546630705865296;27;Appear thou in the likeness of a sigh.;I pray thee, hold thy peace.
#LadyCapulet_Rom;#Mercutio_Rom;0.548394379807423;115;Will you pluck your sword out of his pilcher by the ears?;Why call you for a sword?
#Paris_Rom;#Mercutio_Rom;0.373176966815997;61;The slip, sir, the slip.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.383776265417952;65;Sure wit, follow me this jest now till thou hast worn out thy pump, that when the single sole of it is worn, the jest may remain, after the wearing, solely singular.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.393119592516653;20;Sometime she gallops o'er a courtier's nose, And then dreams he of smelling out a suit.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.408474836316753;79;God you good e'en, fair gentlewoman.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.410761474261812;11;If thou art dun, we'll draw thee from the mire -  Or, save your reverence, love - wherein thou stickest Up to the ears.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.421065366100751;75;Thou desirest me to stop in my tale against the hair.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.425383948931714;15;O, then I see Queen Mab hath been with you.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.433650776840146;14;Take our good meaning, for our judgment sits Five times in that ere once in our five wits.;Of honorable reckoning are you both, And pity 'tis you lived at odds so long.
#Paris_Rom;#Mercutio_Rom;0.441511436487156;108;But I'll be hanged, sir, if he wear your livery.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.482440926119264;27;Appear thou in the likeness of a sigh.;But now, my lord, what say you to my suit?
