source;target;similarity;setnence_num_target;target_sent;source_sent
#Juliet_Rom;#Mercutio_Rom;0.24417777493963;17;Her wagon spokes made of long spinners' legs, The cover of the wings of grasshoppers, Her traces of the smallest spider web, Her collars of the moonshine's wat'ry beams, Her whip of cricket's bone, the lash of film, Her wagoner a small gray-coated gnat, Not half so big as a round little worm Pricked from the lazy finger of a maid.;And stint thou, too, I pray thee, nurse, say I.
#Juliet_Rom;#Mercutio_Rom;0.244404334558512;102;Could you not take some occasion without giving?;The clock struck nine when I did send the Nurse.
#Juliet_Rom;#Mercutio_Rom;0.250091347704278;4;If love be rough with you, be rough with love.;But no more deep will I endart mine eye Than your consent gives strength to make it fly.
#Juliet_Rom;#Mercutio_Rom;0.253598281363865;47;More than prince of cats.;A rhyme I learned even now Of one I danced withal.
#Juliet_Rom;#Mercutio_Rom;0.258292304883581;51;Ah, the immortal passado, the punto reverso, the hay!;O Romeo, Romeo, wherefore art thou Romeo?
#Juliet_Rom;#Mercutio_Rom;0.267574916893795;7;  A visor for A visor.;But no more deep will I endart mine eye Than your consent gives strength to make it fly.
#Benvolio_Rom;#Mercutio_Rom;0.211342355664069;102;Could you not take some occasion without giving?;We'll have no Cupid hoodwinked with a scarf, Bearing a Tartar's painted bow of lath, Scaring the ladies like a crowkeeper, Nor no without-book prologue, faintly spoke After the prompter, for our entrance.
#Benvolio_Rom;#Mercutio_Rom;0.212112553166576;81;Yea, is the worst well?;The sport is at the best.
#Benvolio_Rom;#Mercutio_Rom;0.219054894581026;77;Two, two - a shirt and a smock.;We'll have no Cupid hoodwinked with a scarf, Bearing a Tartar's painted bow of lath, Scaring the ladies like a crowkeeper, Nor no without-book prologue, faintly spoke After the prompter, for our entrance.
#Benvolio_Rom;#Mercutio_Rom;0.220266750116086;97;With another, for tying his new shoes with old ribbon?;Towards him I made, but he was 'ware of me And stole into the covert of the wood.
#Benvolio_Rom;#Mercutio_Rom;0.237630089303609;119;Ay, ay, a scratch, a scratch.;Take thou some new infection to thy eye, And the rank poison of the old will die.
#Benvolio_Rom;#Mercutio_Rom;0.242182445535538;52;"The pox of such antic, lisping, affecting phantasimes, these new tuners of accent: ""By Jesu, a very good blade!";One desperate grief cures with another's languish.
#Benvolio_Rom;#Mercutio_Rom;0.242357357255154;71;O, here's a wit of cheveril that stretches from an inch narrow to an ell broad.;This wind you talk of blows us from ourselves.
#Benvolio_Rom;#Mercutio_Rom;0.242513538527783;39;I'll to my truckle bed;
#Benvolio_Rom;#Mercutio_Rom;0.250546802421925;60;You gave us the counterfeit fairly last night.;Towards him I made, but he was 'ware of me And stole into the covert of the wood.
#Benvolio_Rom;#Mercutio_Rom;0.255647027637881;59;There's a French salutation to your French slop.;We'll have no Cupid hoodwinked with a scarf, Bearing a Tartar's painted bow of lath, Scaring the ladies like a crowkeeper, Nor no without-book prologue, faintly spoke After the prompter, for our entrance.
#Nurse_Rom;#Mercutio_Rom;0.194057307955549;77;Two, two - a shirt and a smock.;Marry, bachelor, Her mother is the lady of the house, And a good lady, and a wise and virtuous.
#Nurse_Rom;#Mercutio_Rom;0.207619420653126;41;Came he not home tonight?;Nay, by th' rood, She could have run and waddled all about, For even the day before, she broke her brow, And then my husband (God be with his soul, He was a merry man) took up the child.
#Nurse_Rom;#Mercutio_Rom;0.209574464815127;60;You gave us the counterfeit fairly last night.;Even or odd, of all days in the year, Come Lammas Eve at night shall she be fourteen.
#Nurse_Rom;#Mercutio_Rom;0.227668814641812;2;Borrow Cupid's wings And soar with them above a common bound.;Even or odd, of all days in the year, Come Lammas Eve at night shall she be fourteen.
#Nurse_Rom;#Mercutio_Rom;0.23483361374582;132;I have it, and soundly, too.;is for the - No, I know it begins with some other letter, and she hath the prettiest sententious of it, of you and rosemary, that it would do you good to hear it.
#Nurse_Rom;#Mercutio_Rom;0.240089980766552;99;By my heel, I care not.;I warrant, an I should live a thousand years, I never should forget it.
#Nurse_Rom;#Mercutio_Rom;0.247106916778819;86;An old hare hoar, And an old hare hoar, Is very good meat in Lent.;Faith, I can tell her age unto an hour.
#Nurse_Rom;#Mercutio_Rom;0.254167954282824;7;  A visor for A visor.;"Thou wilt fall backward when thou hast more wit, Wilt thou not, Jule?” And, by my holidam, The pretty wretch left crying and said ""Ay.” To see now how a jest shall come about!"
#Nurse_Rom;#Mercutio_Rom;0.257037386476899;52;"The pox of such antic, lisping, affecting phantasimes, these new tuners of accent: ""By Jesu, a very good blade!";"Thou wilt fall backward when thou hast more wit, Wilt thou not, Jule?” And, by my holidam, The pretty wretch left crying and said ""Ay.” To see now how a jest shall come about!"
#Nurse_Rom;#Mercutio_Rom;0.257962062393455;105;Here's my fiddlestick;
#Capulet_Rom;#Mercutio_Rom;0.200434061709744;77;Two, two - a shirt and a smock.;God shall mend my soul, You'll make a mutiny among my guests, You will set cock-a-hoop, you'll be the man!
#Capulet_Rom;#Mercutio_Rom;0.210046161000695;97;With another, for tying his new shoes with old ribbon?;This night I hold an old accustomed feast, Whereto I have invited many a guest Such as I love
#Capulet_Rom;#Mercutio_Rom;0.214249098512315;81;Yea, is the worst well?;What, man, 'tis not so much, 'tis not so much.
#Capulet_Rom;#Mercutio_Rom;0.230298478711499;132;I have it, and soundly, too.;I have seen the day That I have worn a visor and could tell A whispering tale in a fair lady's ear, Such as would please.
#Capulet_Rom;#Mercutio_Rom;0.230945428356681;128;I was hurt under your arm.;Am I come near you now?
#Capulet_Rom;#Mercutio_Rom;0.238875890885349;51;Ah, the immortal passado, the punto reverso, the hay!;Such comfort as do lusty young men feel When well-appareled April on the heel Of limping winter treads, even such delight Among fresh fennel buds shall you this night Inherit at my house.
#Capulet_Rom;#Mercutio_Rom;0.249604735269386;125;Zounds, a dog, a rat, a mouse, a cat, to scratch a man to death!;God shall mend my soul, You'll make a mutiny among my guests, You will set cock-a-hoop, you'll be the man!
#Capulet_Rom;#Mercutio_Rom;0.254373057747182;119;Ay, ay, a scratch, a scratch.;A hall, a hall, give room!
#Capulet_Rom;#Mercutio_Rom;0.259238732972024;87;But a hare that is hoar Is too much for a score When it hoars ere it be spent.;Hear all, all see, And like her most whose merit most shall be
#Capulet_Rom;#Mercutio_Rom;0.262662380697883;7;  A visor for A visor.;At my poor house look to behold this night Earth-treading stars that make dark heaven light.
#LadyCapulet_Rom;#Mercutio_Rom;0.158106040234254;132;I have it, and soundly, too.;I have remembered me, thou 's hear our counsel.
#LadyCapulet_Rom;#Mercutio_Rom;0.173955902707228;90;Nay, an there were two such, we should have none shortly, for one would kill the other.;I have remembered me, thou 's hear our counsel.
#LadyCapulet_Rom;#Mercutio_Rom;0.174278745200335;81;Yea, is the worst well?;Can you like of Paris' love?
#LadyCapulet_Rom;#Mercutio_Rom;0.188914521412295;77;Two, two - a shirt and a smock.;Thou knowest my daughter's of a pretty age.
#LadyCapulet_Rom;#Mercutio_Rom;0.193648166592652;112;Alla stoccato carries it away.;I pray thee, hold thy peace.
#LadyCapulet_Rom;#Mercutio_Rom;0.194178685791784;97;With another, for tying his new shoes with old ribbon?;That book in many's eyes doth share the glory That in gold clasps locks in the golden story.
#LadyCapulet_Rom;#Mercutio_Rom;0.209010611395126;125;Zounds, a dog, a rat, a mouse, a cat, to scratch a man to death!;Why call you for a sword?
#LadyCapulet_Rom;#Mercutio_Rom;0.212286357816018;51;Ah, the immortal passado, the punto reverso, the hay!;This night you shall behold him at our feast.
#LadyCapulet_Rom;#Mercutio_Rom;0.220497807835716;119;Ay, ay, a scratch, a scratch.;A fortnight and odd days.
#LadyCapulet_Rom;#Mercutio_Rom;0.22232487114777;118;Is he gone and hath nothing?;So shall you share all that he doth possess By having him, making yourself no less.
#Paris_Rom;#Mercutio_Rom;0.080908109921236;52;"The pox of such antic, lisping, affecting phantasimes, these new tuners of accent: ""By Jesu, a very good blade!";Younger than she are happy mothers made.
#Paris_Rom;#Mercutio_Rom;0.088595908212188;41;Came he not home tonight?;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.09205136280576;102;Could you not take some occasion without giving?;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.110372355301176;46;And is he a man to encounter Tybalt?;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.117852319438038;132;I have it, and soundly, too.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.125808235562084;112;Alla stoccato carries it away.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.140525989524614;106;Men's eyes were made to look, and let them gaze.;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.148091642661949;87;But a hare that is hoar Is too much for a score When it hoars ere it be spent.;Of honorable reckoning are you both, And pity 'tis you lived at odds so long.
#Paris_Rom;#Mercutio_Rom;0.153363704953544;118;Is he gone and hath nothing?;But now, my lord, what say you to my suit?
#Paris_Rom;#Mercutio_Rom;0.156397377043981;57;Now is he for the numbers that Petrarch flowed in.;But now, my lord, what say you to my suit?
