source;target;similarity;setnence_num_target;target_sent;source_sent
#Romeo_Rom;#Juliet_Rom;0.308417288265333;95;But all this did I know before.;Yet tell me not, for I have heard it all.
#Romeo_Rom;#Juliet_Rom;0.30986212296067;66;O, for a falc'ner's voice To lure this tassel-gentle back again!;It is too rough, Too rude, too boist'rous, and it pricks like thorn.
#Romeo_Rom;#Juliet_Rom;0.313222936695396;226;If I do so, it will be of more price Being spoke behind your back than to your face.;I see thou knowest me not.
#Romeo_Rom;#Juliet_Rom;0.31716465895024;105;Such a wagoner As Phaëton would whip you to the west And bring in cloudy night immediately.;I am no pilot
#Benvolio_Rom;#Juliet_Rom;0.182059067672833;256;What if this mixture do not work at all?;Take thou some new infection to thy eye, And the rank poison of the old will die.
#Benvolio_Rom;#Juliet_Rom;0.193719146788367;229;It may be so, for it is not mine own.;An I were so apt to quarrel as thou art, any man should buy the fee simple of my life for an hour and a quarter.
#Benvolio_Rom;#Juliet_Rom;0.207566268207872;172;More light and light it grows.;By giving liberty unto thine eyes.
#Benvolio_Rom;#Juliet_Rom;0.229895225454476;252;I have a faint cold fear thrills through my veins That almost freezes up the heat of life.;One desperate grief cures with another's languish.
#Benvolio_Rom;#Juliet_Rom;0.230850390163028;21;It is nor hand, nor foot, Nor arm, nor face.;We'll have no Cupid hoodwinked with a scarf, Bearing a Tartar's painted bow of lath, Scaring the ladies like a crowkeeper, Nor no without-book prologue, faintly spoke After the prompter, for our entrance.
#Benvolio_Rom;#Juliet_Rom;0.236988512081287;168;Some say the lark makes sweet division.;Go thither, and with unattainted eye Compare her face with some that I shall show, And I will make thee think thy swan a crow.
#Benvolio_Rom;#Juliet_Rom;0.237751581475953;154;Where is my father and my mother, nurse?;Madam, an hour before the worshiped sun Peered forth the golden window of the east, A troubled mind drove me to walk abroad, Where underneath the grove of sycamore That westward rooteth from this city side, So early walking did I see your son.
#Benvolio_Rom;#Juliet_Rom;0.249763581625582;257;Shall I be married then tomorrow morning?;Supper is done, and we shall come too late.
#Benvolio_Rom;#Juliet_Rom;0.252619731513749;46;Do not swear at all.;An if he hear thee, thou wilt anger him.
#Benvolio_Rom;#Juliet_Rom;0.260101657234164;203;Not proud you have, but thankful that you have.;I do but keep the peace.
#Mercutio_Rom;#Juliet_Rom;0.157260163660481;256;What if this mixture do not work at all?;Help me into some house, Benvolio, Or I shall faint.
#Mercutio_Rom;#Juliet_Rom;0.207973971781741;69;Tis twenty year till then.;  Give me a case to put my visage in.
#Mercutio_Rom;#Juliet_Rom;0.209578173613047;184;Who is 't that calls?;Now is he for the numbers that Petrarch flowed in.
#Mercutio_Rom;#Juliet_Rom;0.217312443543281;266;I do remember well where I should be, And there I am.;Ask for me tomorrow, and you shall find me a grave man.
#Mercutio_Rom;#Juliet_Rom;0.21921371710345;161;It is not yet near day.;I mean, sir, in delay We waste our lights
#Mercutio_Rom;#Juliet_Rom;0.235867430437735;95;But all this did I know before.;Tis no less, I tell you, for the bawdy hand of the dial is now upon the prick of noon.
#Mercutio_Rom;#Juliet_Rom;0.237925117401374;227;The tears have got small victory by that, For it was bad enough before their spite.;O calm, dishonorable, vile submission!
#Mercutio_Rom;#Juliet_Rom;0.247868445527831;55;And yet I wish but for the thing I have.;And to sink in it should you burden love '  Too great oppression for a tender thing.
#Mercutio_Rom;#Juliet_Rom;0.253520196160551;117;Can heaven be so envious?;He is wise And, on my life, hath stol'n him home to bed.
#Mercutio_Rom;#Juliet_Rom;0.258189271780786;75;The clock struck nine when I did send the Nurse.;Tis no less, I tell you, for the bawdy hand of the dial is now upon the prick of noon.
#Nurse_Rom;#Juliet_Rom;0.188621496275829;58;I hear some noise within.;For I had then laid wormwood to my dug, Sitting in the sun under the dovehouse wall.
#Nurse_Rom;#Juliet_Rom;0.197933265458015;184;Who is 't that calls?;I wot well where he is.
#Nurse_Rom;#Juliet_Rom;0.218844165056459;125;What storm is this that blows so contrary?;Tis since the earthquake now eleven years, And she was weaned (I never shall forget it) Of all the days of the year, upon that day.
#Nurse_Rom;#Juliet_Rom;0.227422050878768;21;It is nor hand, nor foot, Nor arm, nor face.;Nay, I do bear a brain.
#Nurse_Rom;#Juliet_Rom;0.229507546516615;94;Let me be satisfied;
#Nurse_Rom;#Juliet_Rom;0.230069557650055;204;Proud can I never be of what I hate, But thankful even for hate that is meant love.;These griefs, these woes, these sorrows make me old.
#Nurse_Rom;#Juliet_Rom;0.245477846672318;139;He was not born to shame.;I pray you, sir, what saucy merchant was this that was so full of his ropery?
#Nurse_Rom;#Juliet_Rom;0.248424666199575;247;Ay, those attires are best.;Though his face be better than any man's, yet his leg excels all men's, and for a hand and a foot and a body, though they be not to be talked on, yet they are past compare.
#Nurse_Rom;#Juliet_Rom;0.24855004034038;229;It may be so, for it is not mine own.;Then, since the case so stands as now it doth, I think it best you married with the County.
#Nurse_Rom;#Juliet_Rom;0.253248933534141;128;Then, dreadful trumpet, sound the general doom, For who is living if those two are gone?;Alack the day, he's gone, he's killed, he's dead.
#FriarLawrence_Rom;#Juliet_Rom;0.156270658168875;142;Shall I speak ill of him that is my husband?;Romeo shall thank thee, daughter, for us both.
#FriarLawrence_Rom;#Juliet_Rom;0.158814336365363;184;Who is 't that calls?;What early tongue so sweet saluteth me?
#FriarLawrence_Rom;#Juliet_Rom;0.188717097755938;145;That villain cousin would have killed my husband.;Not in a grave To lay one in, another out to have.
#FriarLawrence_Rom;#Juliet_Rom;0.20036970154953;95;But all this did I know before.;What early tongue so sweet saluteth me?
#FriarLawrence_Rom;#Juliet_Rom;0.204904939385746;186;Is she not down so late or up so early?;Too swift arrives as tardy as too slow.
#FriarLawrence_Rom;#Juliet_Rom;0.207463353370372;154;Where is my father and my mother, nurse?;The Earth that's nature's mother is her tomb
#FriarLawrence_Rom;#Juliet_Rom;0.208474437362234;226;If I do so, it will be of more price Being spoke behind your back than to your face.;  Look, sir, here comes the lady toward my cell.
#FriarLawrence_Rom;#Juliet_Rom;0.210612372237392;203;Not proud you have, but thankful that you have.;I'll find out your man, And he shall signify from time to time Every good hap to you that chances here.
#FriarLawrence_Rom;#Juliet_Rom;0.215315903927025;75;The clock struck nine when I did send the Nurse.;Young son, it argues a distempered head So soon to bid “Good morrow” to thy bed.
#FriarLawrence_Rom;#Juliet_Rom;0.243765020979337;229;It may be so, for it is not mine own.;For doting, not for loving, pupil mine.
