"source","target","similarity","setnence_num_target","target_sent","source_sent"
"#Mercutio_Rom","#Capulet_Rom",0.473249955087133,25,"—  Ah, sirrah, this unlooked-for sport comes well.","And to sink in it should you burden love —  Too great oppression for a tender thing."
"#Mercutio_Rom","#Capulet_Rom",0.531050052203391,33,"I would not for the wealth of all this town Here in my house do him disparagement.","And in this state she gallops night by night Through lovers’ brains, and then they dream of love; On courtiers’ knees, that dream on cur’sies straight; O’er lawyers’ fingers, who straight dream on fees; O’er ladies’ lips, who straight on kisses dream, Which oft the angry Mab with blisters plagues Because their breaths with sweetmeats tainted are."
"#Mercutio_Rom","#Capulet_Rom",0.541707346415804,39,"This trick may chance to scathe you.","And in this state she gallops night by night Through lovers’ brains, and then they dream of love; On courtiers’ knees, that dream on cur’sies straight; O’er lawyers’ fingers, who straight dream on fees; O’er ladies’ lips, who straight on kisses dream, Which oft the angry Mab with blisters plagues Because their breaths with sweetmeats tainted are."
"#Mercutio_Rom","#Capulet_Rom",0.563090481372027,26,"—  Nay, sit, nay, sit, good cousin Capulet, For you and I are past our dancing days.","And sometime comes she with a tithe-pig’s tail, Tickling a parson’s nose as he lies asleep; Then he dreams of another benefice."
"#Mercutio_Rom","#Capulet_Rom",0.695816517042104,30,"Will you tell me that?","Sometime she gallops o’er a courtier’s nose, And then dreams he of smelling out a suit."
"#Mercutio_Rom","#Romeo_Rom",0.584553281058055,200,"What less than doomsday is the Prince’s doom?","And yet thou wilt tutor me from quarreling?"
"#Mercutio_Rom","#Romeo_Rom",0.586575619492999,206,"’Tis torture and not mercy.","A plague o’ both your houses!"
"#Mercutio_Rom","#Romeo_Rom",0.592060657134818,185,"The Prince expressly hath Forbid this bandying in Verona streets.","Yea, is the worst well?"
"#Mercutio_Rom","#Romeo_Rom",0.605165494632089,149,"Pardon, good Mercutio, my business was great, and in such a case as mine a man may strain courtesy.","And in this state she gallops night by night Through lovers’ brains, and then they dream of love; On courtiers’ knees, that dream on cur’sies straight; O’er lawyers’ fingers, who straight dream on fees; O’er ladies’ lips, who straight on kisses dream, Which oft the angry Mab with blisters plagues Because their breaths with sweetmeats tainted are."
"#Mercutio_Rom","#Romeo_Rom",0.618605895665488,70,"Have not saints lips, and holy palmers too?","And sometime comes she with a tithe-pig’s tail, Tickling a parson’s nose as he lies asleep; Then he dreams of another benefice."
"#Mercutio_Rom","#Romeo_Rom",0.625601774319864,212,"And sayest thou yet that exile is not death?","And yet thou wilt tutor me from quarreling?"
"#Mercutio_Rom","#Romeo_Rom",0.630465183289498,184,"Gentlemen, for shame forbear this outrage!","Yea, is the worst well?"
"#Mercutio_Rom","#Romeo_Rom",0.656784676852382,60,"I fear too early, for my mind misgives Some consequence yet hanging in the stars Shall bitterly begin his fearful date With this night’s revels, and expire the term Of a despisèd life closed in my breast By some vile forfeit of untimely death.","Sometime she gallops o’er a courtier’s nose, And then dreams he of smelling out a suit."
"#Mercutio_Rom","#Romeo_Rom",0.698164997524132,81,"But soft, what light through yonder window breaks?","Appear thou in the likeness of a sigh."
"#Mercutio_Rom","#Romeo_Rom",0.742810170233582,154,"Nay, good goose, bite not.","I will bite thee by the ear for that jest."
"#Mercutio_Rom","#Nurse_Rom",0.626571763042375,164,"Most lamentable day, most woeful day That ever, ever I did yet behold!","A plague o’ both houses!"
"#Mercutio_Rom","#Nurse_Rom",0.626571763042375,165,"O day, O day, O day, O hateful day!","A plague o’ both houses!"
"#Mercutio_Rom","#Nurse_Rom",0.626571763042375,166,"Never was seen so black a day as this!","A plague o’ both houses!"
"#Mercutio_Rom","#Nurse_Rom",0.626571763042375,167,"O woeful day, O woeful day!","A plague o’ both houses!"
"#Mercutio_Rom","#Nurse_Rom",0.626571763042375,168,"Honest good fellows, ah, put up, put up, For, well you know, this is a pitiful case.","A plague o’ both houses!"
"#Mercutio_Rom","#Nurse_Rom",0.647218166312802,59,"No, truly, sir, not a penny.","My invocation Is fair and honest."
"#Mercutio_Rom","#Nurse_Rom",0.649126434255721,48,"Scurvy knave, I am none of his flirt-gills; I am none of his skains-mates.","O their bones, their bones!"
"#Mercutio_Rom","#Nurse_Rom",0.651049141171997,128,"For Juliet’s sake, for her sake, rise and stand.","They have made worms’ meat of me."
"#Mercutio_Rom","#Nurse_Rom",0.678841595131654,119,"I wot well where he is.","And but one word with one of us?"
"#Mercutio_Rom","#Nurse_Rom",0.697336884280306,78,"What, have you dined at home?","You gave us the counterfeit fairly last night."
"#Mercutio_Rom","#Benvolio_Rom",0.49776361666079,66,"O Romeo, Romeo, brave Mercutio is dead.","They have made worms’ meat of me."
"#Mercutio_Rom","#Benvolio_Rom",0.544155348392271,63,"We talk here in the public haunt of men.","I would have made it short, for I was come to the whole depth of my tale and meant indeed to occupy the argument no longer."
"#Mercutio_Rom","#Benvolio_Rom",0.554748809412482,76,"Friends, part!” and swifter than his tongue His agile arm beats down their fatal points, And ’twixt them rushes; underneath whose arm An envious thrust from Tybalt hit the life Of stout Mercutio, and then Tybalt fled.","And but one word with one of us?"
"#Mercutio_Rom","#Benvolio_Rom",0.558081093137992,74,"All this utterèd With gentle breath, calm look, knees humbly bowed Could not take truce with the unruly spleen Of Tybalt, deaf to peace, but that he tilts With piercing steel at bold Mercutio’s breast, Who, all as hot, turns deadly point to point And, with a martial scorn, with one hand beats Cold death aside and with the other sends It back to Tybalt, whose dexterity Retorts it.","What, dost thou make us minstrels?"
"#Mercutio_Rom","#Benvolio_Rom",0.559012664911321,71,"O noble prince, I can discover all The unlucky manage of this fatal brawl.","Appear thou in the likeness of a sigh."
"#Mercutio_Rom","#Benvolio_Rom",0.573149949854052,56,"Thou wouldst else have made thy tale large.","O, here’s a wit of cheveril that stretches from an inch narrow to an ell broad."
"#Mercutio_Rom","#Benvolio_Rom",0.581024944130409,70,"The Prince will doom thee death If thou art taken.","They have made worms’ meat of me."
"#Mercutio_Rom","#Benvolio_Rom",0.585950629411056,61,"An I were so apt to quarrel as thou art, any man should buy the fee simple of my life for an hour and a quarter.","Appear thou in the likeness of a sigh."
"#Mercutio_Rom","#Benvolio_Rom",0.610973673939853,78,"This is the truth, or let Benvolio die.","I was hurt under your arm."
"#Mercutio_Rom","#Benvolio_Rom",0.756493488968141,55,"Here comes Romeo, here comes Romeo.","A very good whore!” Why, is not this a lamentable thing, grandsire, that we should be thus afflicted with these strange flies, these fashion-mongers, these “pardon-me” ’s, who stand so much on the new form that they cannot sit at ease on the old bench?"
"#Mercutio_Rom","#Juliet_Rom",0.560819295680904,152,"“Romeo is banishèd.” There is no end, no limit, measure, bound, In that word’s death.","An old hare hoar, And an old hare hoar, Is very good meat in Lent."
"#Mercutio_Rom","#Juliet_Rom",0.564749144028127,97,"I’ faith, I am sorry that thou art not well.","Ah, the immortal passado, the punto reverso, the hay!"
"#Mercutio_Rom","#Juliet_Rom",0.582601055098518,146,"Back, foolish tears, back to your native spring; Your tributary drops belong to woe, Which you, mistaking, offer up to joy.","Yea, is the worst well?"
"#Mercutio_Rom","#Juliet_Rom",0.589415295802569,104,"Gallop apace, you fiery-footed steeds, Towards Phoebus’ lodging.","But I’ll be hanged, sir, if he wear your livery."
"#Mercutio_Rom","#Juliet_Rom",0.596965731996094,99,"How oddly thou repliest: “Your love says, like an honest gentleman, Where is your mother?”","More than prince of cats."
"#Mercutio_Rom","#Juliet_Rom",0.601287496977059,109,"Hood my unmanned blood, bating in my cheeks, With thy black mantle till strange love grow bold, Think true love acted simple modesty.","Thou art like one of these fellows that, when he enters the confines of a tavern, claps me his sword upon the table and says “God send me no need of thee” and, by the operation of the second cup, draws him on the drawer when indeed there is no need."
"#Mercutio_Rom","#Juliet_Rom",0.632061129475581,32,"I would not for the world they saw thee here.","And in this state she gallops night by night Through lovers’ brains, and then they dream of love; On courtiers’ knees, that dream on cur’sies straight; O’er lawyers’ fingers, who straight dream on fees; O’er ladies’ lips, who straight on kisses dream, Which oft the angry Mab with blisters plagues Because their breaths with sweetmeats tainted are."
"#Mercutio_Rom","#Juliet_Rom",0.660217941014744,21,"It is nor hand, nor foot, Nor arm, nor face.","Appear thou in the likeness of a sigh."
"#Mercutio_Rom","#Juliet_Rom",0.695085249068193,143,"Ah, poor my lord, what tongue shall smooth thy name When I, thy three-hours wife, have mangled it?","They have made worms’ meat of me."
"#Mercutio_Rom","#Juliet_Rom",0.703298639503903,139,"He was not born to shame.","They have made worms’ meat of me."
"#Mercutio_Rom","#FriarLawrence_Rom",0.5446139219077,30,"They stumble that run fast.","Now will he sit under a medlar tree And wish his mistress were that kind of fruit As maids call medlars when they laugh alone."
"#Mercutio_Rom","#FriarLawrence_Rom",0.545824796594019,65,"A pack of blessings light upon thy back; Happiness courts thee in her best array; But, like a misbehaved and sullen wench, Thou pouts upon thy fortune and thy love.","They have made worms’ meat of me."
"#Mercutio_Rom","#FriarLawrence_Rom",0.546447856610062,50,"O, then I see that madmen have no ears.","No, ’tis not so deep as a well, nor so wide as a church door, but ’tis enough."
"#Mercutio_Rom","#FriarLawrence_Rom",0.555521107262059,67,"Go, get thee to thy love, as was decreed.","Yea, is the worst well?"
"#Mercutio_Rom","#FriarLawrence_Rom",0.558807446933419,61,"Thy noble shape is but a form of wax, Digressing from the valor of a man; Thy dear love sworn but hollow perjury, Killing that love which thou hast vowed to cherish; Thy wit, that ornament to shape and love, Misshapen in the conduct of them both, Like powder in a skilless soldier’s flask, Is set afire by thine own ignorance, And thou dismembered with thine own defense.","The pox of such antic, lisping, affecting phantasimes, these new tuners of accent: “By Jesu, a very good blade!"
"#Mercutio_Rom","#FriarLawrence_Rom",0.559841001419107,68,"But look thou stay not till the watch be set, For then thou canst not pass to Mantua, Where thou shalt live till we can find a time To blaze your marriage, reconcile your friends, Beg pardon of the Prince, and call thee back With twenty hundred thousand times more joy Than thou went’st forth in lamentation.","Appear thou in the likeness of a sigh."
"#Mercutio_Rom","#FriarLawrence_Rom",0.565527995534094,16,"Holy Saint Francis, what a change is here!","And in this state she gallops night by night Through lovers’ brains, and then they dream of love; On courtiers’ knees, that dream on cur’sies straight; O’er lawyers’ fingers, who straight dream on fees; O’er ladies’ lips, who straight on kisses dream, Which oft the angry Mab with blisters plagues Because their breaths with sweetmeats tainted are."
"#Mercutio_Rom","#FriarLawrence_Rom",0.59562738888424,64,"The law that threatened death becomes thy friend And turns it to exile: there art thou happy.","I was hurt under your arm."
"#Mercutio_Rom","#FriarLawrence_Rom",0.599205672203407,3,"The Earth that’s nature’s mother is her tomb; What is her burying grave, that is her womb; And from her womb children of divers kind We sucking on her natural bosom find, Many for many virtues excellent, None but for some, and yet all different.","Prick love for pricking, and you beat love down."
"#Mercutio_Rom","#FriarLawrence_Rom",0.625149722852261,39,"Romeo, come forth; come forth, thou fearful man.","I was hurt under your arm."
