"source","target","similarity","setnence_num_target","target_sent","source_sent"
"#Juliet_Rom","#Mercutio_Rom",0.371403127954192,20,"Sometime she gallops o’er a courtier’s nose, And then dreams he of smelling out a suit.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Mercutio_Rom",0.3731986820347,21,"And sometime comes she with a tithe-pig’s tail, Tickling a parson’s nose as he lies asleep; Then he dreams of another benefice.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Mercutio_Rom",0.462519949357676,22,"Sometime she driveth o’er a soldier’s neck, And then dreams he of cutting foreign throats, Of breaches, ambuscadoes, Spanish blades, Of healths five fathom deep, and then anon Drums in his ear, at which he starts and wakes And, being thus frighted, swears a prayer or two And sleeps again.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Mercutio_Rom",0.33902691643442,23,"This is that very Mab That plats the manes of horses in the night And bakes the elflocks in foul sluttish hairs, Which once untangled much misfortune bodes.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Mercutio_Rom",0.325106106548316,24,"This is the hag, when maids lie on their backs, That presses them and learns them first to bear, Making them women of good carriage.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Mercutio_Rom",0.344040780597699,25,"True, I talk of dreams, Which are the children of an idle brain, Begot of nothing but vain fantasy, Which is as thin of substance as the air And more inconstant than the wind, who woos Even now the frozen bosom of the north And, being angered, puffs away from thence, Turning his side to the dew-dropping south.","It is an honor that I dream not of."
"#Juliet_Rom","#Mercutio_Rom",0.435958429773462,26,"He is wise And, on my life, hath stol’n him home to bed.","If he be marrièd, My grave is like to be my wedding bed."
"#Juliet_Rom","#Mercutio_Rom",0.496462673776951,27,"Appear thou in the likeness of a sigh.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Mercutio_Rom",0.648490937175349,28,"Speak but one rhyme and I am satisfied.","A rhyme I learned even now Of one I danced withal."
"#Juliet_Rom","#Mercutio_Rom",0.461790779602497,29,"Cry but “Ay me,” pronounce but “love” and “dove.” Speak to my gossip Venus one fair word, One nickname for her purblind son and heir, Young Abraham Cupid, he that shot so trim When King Cophetua loved the beggar maid.","Ay, pilgrim, lips that they must use in prayer."
"#Juliet_Rom","#Mercutio_Rom",0.388577547068439,30,"—  He heareth not, he stirreth not, he moveth not.","What’s he that follows here, that would not dance?"
"#Juliet_Rom","#Mercutio_Rom",0.295899139158772,31,"The ape is dead, and I must conjure him.","If he be marrièd, My grave is like to be my wedding bed."
"#Juliet_Rom","#Mercutio_Rom",0.441151512343767,32,"—  I conjure thee by Rosaline’s bright eyes, By her high forehead, and her scarlet lip, By her fine foot, straight leg, and quivering thigh, And the demesnes that there adjacent lie, That in thy likeness thou appear to us.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Mercutio_Rom",0.286611468365858,33,"’Twould anger him To raise a spirit in his mistress’ circle Of some strange nature, letting it there stand Till she had laid it and conjured it down.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Mercutio_Rom",0.323533615576362,34,"My invocation Is fair and honest.","It is an honor that I dream not of."
"#Juliet_Rom","#Mercutio_Rom",0.361330866857886,35,"In his mistress’ name, I conjure only but to raise up him.","And stint thou, too, I pray thee, nurse, say I."
"#Juliet_Rom","#Mercutio_Rom",0.357683796961224,36,"If love be blind, love cannot hit the mark.","Prodigious birth of love it is to me That I must love a loathèd enemy."
"#Juliet_Rom","#Mercutio_Rom",0.377128576489973,37,"Now will he sit under a medlar tree And wish his mistress were that kind of fruit As maids call medlars when they laugh alone.","If he be marrièd, My grave is like to be my wedding bed."
"#Juliet_Rom","#Mercutio_Rom",0.361571814707123,38,"—  O Romeo, that she were, O, that she were An open-arse, thou a pop’rin pear.","A rhyme I learned even now Of one I danced withal."
"#Juliet_Rom","#Mercutio_Rom",0.333257757672547,39,"I’ll to my truckle bed; This field-bed is too cold for me to sleep.","If he be marrièd, My grave is like to be my wedding bed."
"#Juliet_Rom","#Mercutio_Rom",0.644247326439597,40,"Where the devil should this Romeo be?","O Romeo, Romeo, wherefore art thou Romeo?"
"#Juliet_Rom","#Mercutio_Rom",0.345568665109477,41,"Came he not home tonight?","What’s he that now is going out of door?"
"#Juliet_Rom","#Mercutio_Rom",0.298087996883425,42,"Why, that same pale hard-hearted wench, that Rosaline, Torments him so that he will sure run mad.","So Romeo would, were he not Romeo called, Retain that dear perfection which he owes Without that title."
"#Juliet_Rom","#Mercutio_Rom",0.339740908055453,43,"A challenge, on my life.","—  To cease thy strife and leave me to my grief."
"#Juliet_Rom","#Mercutio_Rom",0.495638167037556,44,"Any man that can write may answer a letter.","O, be some other name Belonging to a man."
"#Juliet_Rom","#Mercutio_Rom",0.565766608692645,45,"Alas, poor Romeo, he is already dead, stabbed with a white wench’s black eye, run through the ear with a love-song, the very pin of his heart cleft with the blind bow-boy’s butt shaft.","O Romeo, Romeo, wherefore art thou Romeo?"
"#Juliet_Rom","#Mercutio_Rom",0.424482564025113,46,"And is he a man to encounter Tybalt?","Art thou not Romeo, and a Montague?"
"#Juliet_Rom","#Mercutio_Rom",0.253598281363865,47,"More than prince of cats.","A rhyme I learned even now Of one I danced withal."
"#Juliet_Rom","#Mercutio_Rom",0.394572102403346,48,"O, he’s the courageous captain of compliments.","In truth, fair Montague, I am too fond, And therefore thou mayst think my havior light."
"#Juliet_Rom","#Mercutio_Rom",0.335201889097275,49,"He fights as you sing prick-song, keeps time, distance, and proportion.","What man art thou that, thus bescreened in night, So stumblest on my counsel?"
"#Juliet_Rom","#Mercutio_Rom",0.44262886527336,50,"He rests his minim rests, one, two, and the third in your bosom — the very butcher of a silk button, a duelist, a duelist, a gentleman of the very first house of the first and second cause.","What man art thou that, thus bescreened in night, So stumblest on my counsel?"
"#Juliet_Rom","#Mercutio_Rom",0.258292304883581,51,"Ah, the immortal passado, the punto reverso, the hay!","O Romeo, Romeo, wherefore art thou Romeo?"
"#Juliet_Rom","#Mercutio_Rom",0.399960256015781,52,"The pox of such antic, lisping, affecting phantasimes, these new tuners of accent: “By Jesu, a very good blade!","O, for a falc’ner’s voice To lure this tassel-gentle back again!"
"#Juliet_Rom","#Mercutio_Rom",0.362907575431311,53,"A very good whore!” Why, is not this a lamentable thing, grandsire, that we should be thus afflicted with these strange flies, these fashion-mongers, these “pardon-me” ’s, who stand so much on the new form that they cannot sit at ease on the old bench?","I would have thee gone, And yet no farther than a wanton’s bird, That lets it hop a little from his hand, Like a poor prisoner in his twisted gyves, And with a silken thread plucks it back again, So loving-jealous of his liberty."
"#Juliet_Rom","#Mercutio_Rom",0.323152494178574,54,"O their bones, their bones!","If they do see thee, they will murder thee."
"#Juliet_Rom","#Mercutio_Rom",0.322969049453206,55,"Without his roe, like a dried herring.","If he be marrièd, My grave is like to be my wedding bed."
"#Juliet_Rom","#Mercutio_Rom",0.450657523015264,56,"O flesh, flesh, how art thou fishified!","How camest thou hither, tell me, and wherefore?"
"#Juliet_Rom","#Mercutio_Rom",0.295712123202908,57,"Now is he for the numbers that Petrarch flowed in.","What’s he that now is going out of door?"
"#Juliet_Rom","#Mercutio_Rom",0.390825634779566,58,"Laura to his lady was a kitchen wench (marry, she had a better love to berhyme her), Dido a dowdy, Cleopatra a gypsy, Helen and Hero hildings and harlots, Thisbe a gray eye or so, but not to the purpose.","Art thou not Romeo, and a Montague?"
"#Juliet_Rom","#Mercutio_Rom",0.362556920703358,59,"There’s a French salutation to your French slop.","Ay, pilgrim, lips that they must use in prayer."
"#Juliet_Rom","#Mercutio_Rom",0.348577692201505,60,"You gave us the counterfeit fairly last night.","I gave thee mine before thou didst request it, And yet I would it were to give again."
"#Juliet_Rom","#Mercutio_Rom",0.329329065696803,61,"The slip, sir, the slip.","But to be frank and give it thee again."
"#Juliet_Rom","#Mercutio_Rom",0.281654632821223,62,"That’s as much as to say such a case as yours constrains a man to bow in the hams.","Yet, if thou swear’st, Thou mayst prove false."
"#Juliet_Rom","#Mercutio_Rom",0.618605895665488,63,"Thou hast most kindly hit it.","— But if thou meanest not well, I do beseech thee —"
"#Juliet_Rom","#Mercutio_Rom",0.409158637526881,64,"Nay, I am the very pink of courtesy.","Or, if thou thinkest I am too quickly won, I’ll frown and be perverse and say thee nay, So thou wilt woo, but else not for the world."
"#Juliet_Rom","#Mercutio_Rom",0.448119502505745,65,"Sure wit, follow me this jest now till thou hast worn out thy pump, that when the single sole of it is worn, the jest may remain, after the wearing, solely singular.","— But if thou meanest not well, I do beseech thee —"
"#Juliet_Rom","#Mercutio_Rom",0.279966954714524,66,"Come between us, good Benvolio.","By and by, I come."
"#Juliet_Rom","#Mercutio_Rom",0.452822923540315,67,"Nay, if our wits run the wild-goose chase, I am done, for thou hast more of the wild goose in one of thy wits than, I am sure, I have in my whole five.","Or, if thou thinkest I am too quickly won, I’ll frown and be perverse and say thee nay, So thou wilt woo, but else not for the world."
"#Juliet_Rom","#Mercutio_Rom",0.332401944440091,68,"Was I with you there for the goose?","I would have thee gone, And yet no farther than a wanton’s bird, That lets it hop a little from his hand, Like a poor prisoner in his twisted gyves, And with a silken thread plucks it back again, So loving-jealous of his liberty."
"#Juliet_Rom","#Mercutio_Rom",0.48292989436261,69,"I will bite thee by the ear for that jest.","My ears have yet not drunk a hundred words Of thy tongue’s uttering, yet I know the sound."
"#Juliet_Rom","#Mercutio_Rom",0.424531837786804,70,"Thy wit is a very bitter sweeting; it is a most sharp sauce.","That which we call a rose By any other word would smell as sweet."
"#Juliet_Rom","#Mercutio_Rom",0.300241120496434,71,"O, here’s a wit of cheveril that stretches from an inch narrow to an ell broad.","I would have thee gone, And yet no farther than a wanton’s bird, That lets it hop a little from his hand, Like a poor prisoner in his twisted gyves, And with a silken thread plucks it back again, So loving-jealous of his liberty."
"#Juliet_Rom","#Mercutio_Rom",0.422778462839273,72,"Why, is not this better now than groaning for love?","Bondage is hoarse and may not speak aloud, Else would I tear the cave where Echo lies And make her airy tongue more hoarse than mine With repetition of “My Romeo!”"
"#Juliet_Rom","#Mercutio_Rom",0.627554241497025,73,"Now art thou sociable, now art thou Romeo, now art thou what thou art, by art as well as by nature.","O Romeo, Romeo, wherefore art thou Romeo?"
"#Juliet_Rom","#Mercutio_Rom",0.376279948426424,74,"For this driveling love is like a great natural that runs lolling up and down to hide his bauble in a hole.","Prodigious birth of love it is to me That I must love a loathèd enemy."
"#Juliet_Rom","#Mercutio_Rom",0.492335154756494,75,"Thou desirest me to stop in my tale against the hair.","Sweet, so would I. Yet I should kill thee with much cherishing."
"#Juliet_Rom","#Mercutio_Rom",0.398310820083016,76,"I would have made it short, for I was come to the whole depth of my tale and meant indeed to occupy the argument no longer.","I would have thee gone, And yet no farther than a wanton’s bird, That lets it hop a little from his hand, Like a poor prisoner in his twisted gyves, And with a silken thread plucks it back again, So loving-jealous of his liberty."
"#Juliet_Rom","#Mercutio_Rom",0.219466773901516,77,"Two, two — a shirt and a smock.","What o’clock tomorrow Shall I send to thee?"
"#Juliet_Rom","#Mercutio_Rom",0.38485247802994,78,"Good Peter, to hide her face, for her fan’s the fairer face.","Thou knowest the mask of night is on my face, Else would a maiden blush bepaint my cheek For that which thou hast heard me speak tonight."
"#Juliet_Rom","#Mercutio_Rom",0.409127020901139,79,"God you good e’en, fair gentlewoman.","In truth, fair Montague, I am too fond, And therefore thou mayst think my havior light."
"#Juliet_Rom","#Mercutio_Rom",0.373842692123698,80,"’Tis no less, I tell you, for the bawdy hand of the dial is now upon the prick of noon.","What o’clock tomorrow Shall I send to thee?"
"#Juliet_Rom","#Mercutio_Rom",0.318756542464743,81,"Yea, is the worst well?","— But if thou meanest not well, I do beseech thee —"
"#Juliet_Rom","#Mercutio_Rom",0.388271097605694,82,"Very well took, i’ faith, wisely, wisely.","If that thy bent of love be honorable, Thy purpose marriage, send me word tomorrow, By one that I’ll procure to come to thee, Where and what time thou wilt perform the rite, And all my fortunes at thy foot I’ll lay And follow thee my lord throughout the world."
"#Juliet_Rom","#Mercutio_Rom",0.312853169176959,83,"A bawd, a bawd, a bawd.","What’s he that now is going out of door?"
"#Juliet_Rom","#Mercutio_Rom",0.367639846156057,84,"No hare, sir, unless a hare, sir, in a Lenten pie that is something stale and hoar ere it be spent.","I gave thee mine before thou didst request it, And yet I would it were to give again."
"#Juliet_Rom","#Mercutio_Rom",0.621592406385388,85,"Romeo, will you come to your father’s?","O Romeo, Romeo, wherefore art thou Romeo?"
"#Juliet_Rom","#Mercutio_Rom",0.268727063097285,86,"An old hare hoar, And an old hare hoar, Is very good meat in Lent.","The orchard walls are high and hard to climb, And the place death, considering who thou art, If any of my kinsmen find thee here."
"#Juliet_Rom","#Mercutio_Rom",0.223880475819524,87,"But a hare that is hoar Is too much for a score When it hoars ere it be spent.","A rhyme I learned even now Of one I danced withal."
"#Juliet_Rom","#Mercutio_Rom",0.559987989171087,88,"Thou art like one of these fellows that, when he enters the confines of a tavern, claps me his sword upon the table and says “God send me no need of thee” and, by the operation of the second cup, draws him on the drawer when indeed there is no need.","I gave thee mine before thou didst request it, And yet I would it were to give again."
"#Juliet_Rom","#Mercutio_Rom",0.423539771074134,89,"Come, come, thou art as hot a jack in thy mood as any in Italy, and as soon moved to be moody, and as soon moody to be moved.","In truth, fair Montague, I am too fond, And therefore thou mayst think my havior light."
"#Juliet_Rom","#Mercutio_Rom",0.302884624197303,90,"Nay, an there were two such, we should have none shortly, for one would kill the other.","Sweet, so would I. Yet I should kill thee with much cherishing."
"#Juliet_Rom","#Mercutio_Rom",0.453673527133977,91,"Thou — why, thou wilt quarrel with a man that hath a hair more or a hair less in his beard than thou hast.","How art thou out of breath, when thou hast breath To say to me that thou art out of breath?"
"#Juliet_Rom","#Mercutio_Rom",0.388849621547383,92,"Thou wilt quarrel with a man for cracking nuts, having no other reason but because thou hast hazel eyes.","— But if thou meanest not well, I do beseech thee —"
"#Juliet_Rom","#Mercutio_Rom",0.366617365976563,93,"What eye but such an eye would spy out such a quarrel?","What man art thou that, thus bescreened in night, So stumblest on my counsel?"
"#Juliet_Rom","#Mercutio_Rom",0.332052822005198,94,"Thy head is as full of quarrels as an egg is full of meat, and yet thy head hath been beaten as addle as an egg for quarreling.","How camest thou hither, tell me, and wherefore?"
"#Juliet_Rom","#Mercutio_Rom",0.426254061283825,95,"Thou hast quarreled with a man for coughing in the street because he hath wakened thy dog that hath lain asleep in the sun.","I’ faith, I am sorry that thou art not well."
"#Juliet_Rom","#Mercutio_Rom",0.386436818280746,96,"Didst thou not fall out with a tailor for wearing his new doublet before Easter?","Hast thou met with him?"
"#Juliet_Rom","#Mercutio_Rom",0.269307652306716,97,"With another, for tying his new shoes with old ribbon?","As much to him, else is his thanks too much."
"#Juliet_Rom","#Mercutio_Rom",0.428277711231625,98,"And yet thou wilt tutor me from quarreling?","I’ faith, I am sorry that thou art not well."
"#Juliet_Rom","#Mercutio_Rom",0.243592765391109,99,"By my heel, I care not.","If good, thou shamest the music of sweet news By playing it to me with so sour a face."
"#Juliet_Rom","#Mercutio_Rom",0.36588512376005,100,"And but one word with one of us?","I know thou wilt say “Ay,” And I will take thy word."
"#Juliet_Rom","#Mercutio_Rom",0.315190828568005,101,"Make it a word and a blow.","I know thou wilt say “Ay,” And I will take thy word."
"#Juliet_Rom","#Mercutio_Rom",0.244404334558512,102,"Could you not take some occasion without giving?","The clock struck nine when I did send the Nurse."
"#Juliet_Rom","#Mercutio_Rom",0.398552548216771,103,"What, dost thou make us minstrels?","Ay, pilgrim, lips that they must use in prayer."
"#Juliet_Rom","#Mercutio_Rom",0.423274341764639,104,"An thou make minstrels of us, look to hear nothing but discords.","Nay, come, I pray thee, speak."
"#Juliet_Rom","#Mercutio_Rom",0.397999526024744,105,"Here’s my fiddlestick; here’s that shall make you dance.","What’s he that follows here, that would not dance?"
"#Juliet_Rom","#Mercutio_Rom",0.280954730461543,106,"Men’s eyes were made to look, and let them gaze.","What man art thou that, thus bescreened in night, So stumblest on my counsel?"
"#Juliet_Rom","#Mercutio_Rom",0.400866372956903,107,"I will not budge for no man’s pleasure, I.","Although I joy in thee, I have no joy of this contract tonight."
"#Juliet_Rom","#Mercutio_Rom",0.374335743485443,108,"But I’ll be hanged, sir, if he wear your livery.","I would have thee gone, And yet no farther than a wanton’s bird, That lets it hop a little from his hand, Like a poor prisoner in his twisted gyves, And with a silken thread plucks it back again, So loving-jealous of his liberty."
"#Juliet_Rom","#Mercutio_Rom",0.34291905610273,109,"Marry, go before to field, he’ll be your follower.","If that thy bent of love be honorable, Thy purpose marriage, send me word tomorrow, By one that I’ll procure to come to thee, Where and what time thou wilt perform the rite, And all my fortunes at thy foot I’ll lay And follow thee my lord throughout the world."
"#Juliet_Rom","#Mercutio_Rom",0.498139171599948,110,"Your Worship in that sense may call him “man.”","O, be some other name Belonging to a man."
"#Juliet_Rom","#Mercutio_Rom",0.396564546216851,111,"O calm, dishonorable, vile submission!","—  To cease thy strife and leave me to my grief."
"#Juliet_Rom","#Mercutio_Rom",0.282814454344698,112,"Alla stoccato carries it away.","I would have thee gone, And yet no farther than a wanton’s bird, That lets it hop a little from his hand, Like a poor prisoner in his twisted gyves, And with a silken thread plucks it back again, So loving-jealous of his liberty."
"#Juliet_Rom","#Mercutio_Rom",0.32636964899255,113,"Tybalt, you ratcatcher, will you walk?","What’s he that follows here, that would not dance?"
"#Juliet_Rom","#Mercutio_Rom",0.412163318477975,114,"Good king of cats, nothing but one of your nine lives, that I mean to make bold withal, and, as you shall use me hereafter, dry-beat the rest of the eight.","A rhyme I learned even now Of one I danced withal."
"#Juliet_Rom","#Mercutio_Rom",0.365245011259723,115,"Will you pluck your sword out of his pilcher by the ears?","Sweet, so would I. Yet I should kill thee with much cherishing."
"#Juliet_Rom","#Mercutio_Rom",0.554642486709831,116,"Make haste, lest mine be about your ears ere it be out.","My ears have yet not drunk a hundred words Of thy tongue’s uttering, yet I know the sound."
"#Juliet_Rom","#Mercutio_Rom",0.27978601803599,117,"A plague o’ both houses!","— O, honey nurse, what news?"
"#Juliet_Rom","#Mercutio_Rom",0.480272739351378,118,"Is he gone and hath nothing?","What’s he that now is going out of door?"
"#Juliet_Rom","#Mercutio_Rom",0.412273110403491,119,"Ay, ay, a scratch, a scratch.","I know thou wilt say “Ay,” And I will take thy word."
"#Juliet_Rom","#Mercutio_Rom",0.333807814046718,120,"— Go, villain, fetch a surgeon.","— O, honey nurse, what news?"
"#Juliet_Rom","#Mercutio_Rom",0.458831030048606,121,"No, ’tis not so deep as a well, nor so wide as a church door, but ’tis enough.","But no more deep will I endart mine eye Than your consent gives strength to make it fly."
"#Juliet_Rom","#Mercutio_Rom",0.509251732943023,122,"Ask for me tomorrow, and you shall find me a grave man.","If he be marrièd, My grave is like to be my wedding bed."
"#Juliet_Rom","#Mercutio_Rom",0.340429988512535,123,"I am peppered, I warrant, for this world.","In truth, fair Montague, I am too fond, And therefore thou mayst think my havior light."
"#Juliet_Rom","#Mercutio_Rom",0.298465983380909,124,"A plague o’ both your houses!","—  To cease thy strife and leave me to my grief."
"#Juliet_Rom","#Mercutio_Rom",0.291117545057198,125,"Zounds, a dog, a rat, a mouse, a cat, to scratch a man to death!","—  To cease thy strife and leave me to my grief."
"#Juliet_Rom","#Mercutio_Rom",0.288824298067369,126,"A braggart, a rogue, a villain that fights by the book of arithmetic!","Art thou not Romeo, and a Montague?"
"#Juliet_Rom","#Mercutio_Rom",0.347847080879859,127,"Why the devil came you between us?","How camest thou hither, tell me, and wherefore?"
"#Juliet_Rom","#Mercutio_Rom",0.298116634859437,128,"I was hurt under your arm.","The clock struck nine when I did send the Nurse."
"#Juliet_Rom","#Mercutio_Rom",0.329559521128878,129,"Help me into some house, Benvolio, Or I shall faint.","What man art thou that, thus bescreened in night, So stumblest on my counsel?"
"#Juliet_Rom","#Mercutio_Rom",0.298465983380909,130,"A plague o’ both your houses!","—  To cease thy strife and leave me to my grief."
"#Juliet_Rom","#Mercutio_Rom",0.269142680990014,131,"They have made worms’ meat of me.","If they do see thee, they will murder thee."
"#Juliet_Rom","#Mercutio_Rom",0.322382573051401,132,"I have it, and soundly, too.","My ears have yet not drunk a hundred words Of thy tongue’s uttering, yet I know the sound."
