"source","target","similarity","setnence_num_target","target_sent","source_sent"
"#Juliet_Rom","#Capulet_Rom",0.525643547994691,33,"I would not for the wealth of all this town Here in my house do him disparagement.","I’ll look to like, if looking liking move."
"#Juliet_Rom","#Capulet_Rom",0.613951801141141,39,"This trick may chance to scathe you.","I’ll look to like, if looking liking move."
"#Juliet_Rom","#Romeo_Rom",0.599214733015992,220,"Wert thou as young as I, Juliet thy love, An hour but married, Tybalt murderèd, Doting like me, and like me banishèd, Then mightst thou speak, then mightst thou tear thy hair And fall upon the ground as I do now, Taking the measure of an unmade grave.","How art thou out of breath, when thou hast breath To say to me that thou art out of breath?"
"#Juliet_Rom","#Romeo_Rom",0.603308878097708,185,"The Prince expressly hath Forbid this bandying in Verona streets.","’Tis twenty year till then."
"#Juliet_Rom","#Romeo_Rom",0.609320047347302,147,"Good morrow to you both.","I would not for the world they saw thee here."
"#Juliet_Rom","#Romeo_Rom",0.654890445084699,149,"Pardon, good Mercutio, my business was great, and in such a case as mine a man may strain courtesy.","I’ll look to like, if looking liking move."
"#Juliet_Rom","#Romeo_Rom",0.659080592909385,143,"I pray thee, chide me not.","’Tis twenty year till then."
"#Juliet_Rom","#Romeo_Rom",0.683216030297624,212,"And sayest thou yet that exile is not death?","Sweet, so would I. Yet I should kill thee with much cherishing."
"#Juliet_Rom","#Romeo_Rom",0.708304859666703,130,"Hence will I to my ghostly friar’s close cell, His help to crave, and my dear hap to tell.","’Tis twenty year till then."
"#Juliet_Rom","#Romeo_Rom",0.709736525305824,200,"What less than doomsday is the Prince’s doom?","Shall I speak ill of him that is my husband?"
"#Juliet_Rom","#Romeo_Rom",0.717699380230066,151,"O single-soled jest, solely singular for the singleness.","Parting is such sweet sorrow That I shall say “Good night” till it be morrow."
"#Juliet_Rom","#Romeo_Rom",0.971027408983376,123,"How silver-sweet sound lovers’ tongues by night, Like softest music to attending ears.","A thousand times good night."
"#Juliet_Rom","#Mercutio_Rom",0.554817848400693,98,"And yet thou wilt tutor me from quarreling?","Sweet, so would I. Yet I should kill thee with much cherishing."
"#Juliet_Rom","#Mercutio_Rom",0.559431570128341,73,"Now art thou sociable, now art thou Romeo, now art thou what thou art, by art as well as by nature.","I’ll look to like, if looking liking move."
"#Juliet_Rom","#Mercutio_Rom",0.560201653056899,71,"O, here’s a wit of cheveril that stretches from an inch narrow to an ell broad.","Parting is such sweet sorrow That I shall say “Good night” till it be morrow."
"#Juliet_Rom","#Mercutio_Rom",0.56072158810126,66,"Come between us, good Benvolio.","Parting is such sweet sorrow That I shall say “Good night” till it be morrow."
"#Juliet_Rom","#Mercutio_Rom",0.561898734704928,126,"A braggart, a rogue, a villain that fights by the book of arithmetic!","How art thou out of breath, when thou hast breath To say to me that thou art out of breath?"
"#Juliet_Rom","#Mercutio_Rom",0.570936178242343,55,"Without his roe, like a dried herring.","’Tis twenty year till then."
"#Juliet_Rom","#Mercutio_Rom",0.589484008314394,100,"And but one word with one of us?","What’s he that follows here, that would not dance?"
"#Juliet_Rom","#Mercutio_Rom",0.593788887026483,128,"I was hurt under your arm.","I would not for the world they saw thee here."
"#Juliet_Rom","#Mercutio_Rom",0.60848554710634,110,"Your Worship in that sense may call him “man.”","My ears have yet not drunk a hundred words Of thy tongue’s uttering, yet I know the sound."
"#Juliet_Rom","#Mercutio_Rom",0.620318669056569,117,"A plague o’ both houses!","I would not for the world they saw thee here."
"#Juliet_Rom","#Nurse_Rom",0.621865932418797,163,"O woe, O woeful, woeful, woeful day!","I would not for the world they saw thee here."
"#Juliet_Rom","#Nurse_Rom",0.621865932418797,164,"Most lamentable day, most woeful day That ever, ever I did yet behold!","I would not for the world they saw thee here."
"#Juliet_Rom","#Nurse_Rom",0.621865932418797,165,"O day, O day, O day, O hateful day!","I would not for the world they saw thee here."
"#Juliet_Rom","#Nurse_Rom",0.621865932418797,166,"Never was seen so black a day as this!","I would not for the world they saw thee here."
"#Juliet_Rom","#Nurse_Rom",0.621865932418797,167,"O woeful day, O woeful day!","I would not for the world they saw thee here."
"#Juliet_Rom","#Nurse_Rom",0.621865932418797,168,"Honest good fellows, ah, put up, put up, For, well you know, this is a pitiful case.","I would not for the world they saw thee here."
"#Juliet_Rom","#Nurse_Rom",0.628990267825834,119,"I wot well where he is.","What’s he that follows here, that would not dance?"
"#Juliet_Rom","#Nurse_Rom",0.663495286006986,128,"For Juliet’s sake, for her sake, rise and stand.","Ah, poor my lord, what tongue shall smooth thy name When I, thy three-hours wife, have mangled it?"
"#Juliet_Rom","#Nurse_Rom",0.664437498264967,79,"Lord, how my head aches!","What says he of our marriage?"
"#Juliet_Rom","#Nurse_Rom",0.718548701274962,109,"It did, it did, alas the day, it did.","O God, did Romeo’s hand shed Tybalt’s blood?"
"#Juliet_Rom","#FriarLawrence_Rom",0.553067542081662,27,"O, she knew well Thy love did read by rote, that could not spell.","’Tis twenty year till then."
"#Juliet_Rom","#FriarLawrence_Rom",0.556698382735506,6,"Virtue itself turns vice, being misapplied, And vice sometime by action dignified.","’Tis twenty year till then."
"#Juliet_Rom","#FriarLawrence_Rom",0.567735522525176,39,"Romeo, come forth; come forth, thou fearful man.","I would not for the world they saw thee here."
"#Juliet_Rom","#FriarLawrence_Rom",0.571406290124301,60,"Fie, fie, thou shamest thy shape, thy love, thy wit, Which, like a usurer, abound’st in all And usest none in that true use indeed Which should bedeck thy shape, thy love, thy wit.","’Tis twenty year till then."
"#Juliet_Rom","#FriarLawrence_Rom",0.576084814903862,64,"The law that threatened death becomes thy friend And turns it to exile: there art thou happy.","I’ll to my wedding bed, And death, not Romeo, take my maidenhead!"
"#Juliet_Rom","#FriarLawrence_Rom",0.588945438931154,11,"Care keeps his watch in every old man’s eye, And, where care lodges, sleep will never lie; But where unbruisèd youth with unstuffed brain Doth couch his limbs, there golden sleep doth reign.","Parting is such sweet sorrow That I shall say “Good night” till it be morrow."
"#Juliet_Rom","#FriarLawrence_Rom",0.621050028312713,28,"But come, young waverer, come, go with me.","’Tis twenty year till then."
"#Juliet_Rom","#FriarLawrence_Rom",0.625527430105549,12,"Therefore thy earliness doth me assure Thou art uproused with some distemp’rature, Or, if not so, then here I hit it right: Our Romeo hath not been in bed tonight.","’Tis twenty year till then."
"#Juliet_Rom","#FriarLawrence_Rom",0.682908947030806,16,"Holy Saint Francis, what a change is here!","’Tis twenty year till then."
"#Juliet_Rom","#FriarLawrence_Rom",0.711062514724089,65,"A pack of blessings light upon thy back; Happiness courts thee in her best array; But, like a misbehaved and sullen wench, Thou pouts upon thy fortune and thy love.","He was not born to shame."
"#Juliet_Rom","#Benvolio_Rom",0.430365128746462,51,"Go, then, for ’tis in vain To seek him here that means not to be found.","But no more deep will I endart mine eye Than your consent gives strength to make it fly."
"#Juliet_Rom","#Benvolio_Rom",0.442156686598193,66,"O Romeo, Romeo, brave Mercutio is dead.","I would not for the world they saw thee here."
"#Juliet_Rom","#Benvolio_Rom",0.46336919662331,59,"The day is hot, the Capels are abroad, And if we meet we shall not ’scape a brawl, For now, these hot days, is the mad blood stirring.","Say either, and I’ll stay the circumstance."
"#Juliet_Rom","#Benvolio_Rom",0.469876766392122,48,"An if he hear thee, thou wilt anger him.","I’ll look to like, if looking liking move."
"#Juliet_Rom","#Benvolio_Rom",0.477651159077065,70,"The Prince will doom thee death If thou art taken.","Let me be satisfied; is ’t good or bad?"
"#Juliet_Rom","#Benvolio_Rom",0.489949589131941,56,"Thou wouldst else have made thy tale large.","Parting is such sweet sorrow That I shall say “Good night” till it be morrow."
"#Juliet_Rom","#Benvolio_Rom",0.51347722904845,76,"Friends, part!” and swifter than his tongue His agile arm beats down their fatal points, And ’twixt them rushes; underneath whose arm An envious thrust from Tybalt hit the life Of stout Mercutio, and then Tybalt fled.","I’ll look to like, if looking liking move."
"#Juliet_Rom","#Benvolio_Rom",0.539313825944797,55,"Here comes Romeo, here comes Romeo.","’Tis twenty year till then."
"#Juliet_Rom","#Benvolio_Rom",0.554565138899792,78,"This is the truth, or let Benvolio die.","What’s he that follows here, that would not dance?"
"#Juliet_Rom","#Benvolio_Rom",0.585906057162921,71,"O noble prince, I can discover all The unlucky manage of this fatal brawl.","Art thou not Romeo, and a Montague?"
