"source","target","similarity","setnence_num_target","target_sent","source_sent"
"#Fool_Lr","#Edgar_Lr",0.234856964421295,22,"Pillicock sat on Pillicock Hill.","The sweet and bitter fool Will presently appear: The one in motley here, The other found out there."
"#Fool_Lr","#Edgar_Lr",0.239684877376178,114,"I would not take this from report.","I would fain learn to lie."
"#Fool_Lr","#Edgar_Lr",0.242291414891055,41,"Child Rowland to the dark tower came.","I’ll speak a prophecy ere I go: This prophecy Merlin shall make, for I live before his time."
"#Fool_Lr","#Edgar_Lr",0.243478998551195,94,"The murmuring surge That on th’ unnumbered idle pebble chafes Cannot be heard so high.","But I can tell why a snail has a house."
"#Fool_Lr","#Gloucester_Lr",0.192298290369153,133,"I have heard more since.","Thy asses are gone about ’em."
"#Fool_Lr","#Gloucester_Lr",0.22170288263953,75,"For many miles about There’s scarce a bush.","Prithee tell him, so much the rent of his land comes to."
"#Fool_Lr","#Gloucester_Lr",0.229699192778866,150,"So may it be indeed.","Shalt see thy other daughter will use thee kindly, for, though she’s as like this as a crab’s like an apple, yet I can tell what I can tell."
"#Fool_Lr","#Gloucester_Lr",0.256696344345418,144,"So distribution should undo excess And each man have enough.","Why, this fellow has banished two on ’s daughters and did the third a blessing against his will."
"#Fool_Lr","#Gloucester_Lr",0.259919621442867,68,"The Duke’s to blame in this.","For when thou gav’st them the rod and put’st down thine own breeches, Prithee, nuncle, keep a schoolmaster that can teach thy Fool to lie."
"#Fool_Lr","#Gloucester_Lr",0.262806681939086,85,"If he ask for me, I am ill and gone to bed.","You gave me nothing for ’t."
"#Fool_Lr","#Gloucester_Lr",0.263257606531821,132,"My son Came then into my mind, and yet my mind Was then scarce friends with him.","When a wise man gives thee better counsel, give me mine again."
"#Fool_Lr","#Gloucester_Lr",0.26418591294739,149,"Methinks the ground is even.","Here’s a night pities neither wise men nor fools."
"#Fool_Lr","#Gloucester_Lr",0.264491218570781,79,"There is division between the dukes, and a worse matter than that.","When thou clovest thy crown i’ th’ middle and gav’st away both parts, thou bor’st thine ass on thy back o’er the dirt."
"#Fool_Lr","#Gloucester_Lr",0.278249582104126,80,"I have received a letter this night; ’tis dangerous to be spoken; I have locked the letter in my closet.","They’ll have me whipped for speaking true, thou ’lt have me whipped for lying, and sometimes I am whipped for holding my peace."
"#Fool_Lr","#Edmund_Lr",0.199204099730294,75,"How now, what’s the matter?","Beg another of thy daughters."
"#Fool_Lr","#Edmund_Lr",0.22154412975583,64,"I have seen drunkards Do more than this in sport.","Fools had ne’er less grace in a year, For wise men are grown foppish And know not how their wits to wear, Their manners are so apish."
"#Fool_Lr","#Edmund_Lr",0.231689323667033,83,"If the matter of this paper be certain, you have mighty business in hand.","If I had a monopoly out, they would have part on ’t."
"#Fool_Lr","#Edmund_Lr",0.249768533200398,93,"Here is the guess of their true strength and forces By diligent discovery.","The reason why the seven stars are no more than seven is a pretty reason."
"#Fool_Lr","#Edmund_Lr",0.252173153381458,53,"This weaves itself perforce into my business.","Then ’tis like the breath of an unfee’d lawyer."
"#Fool_Lr","#Edmund_Lr",0.268340921080554,113,"At this time We sweat and bleed.","’Tis a naughty night to swim in."
"#Fool_Lr","#Edmund_Lr",0.270028002306671,109,"About it, and write “happy” when th’ hast done.","I would fain learn to lie."
"#Fool_Lr","#Edmund_Lr",0.273415341470446,82,"O heavens, that this treason were not, or not I the detector.","Nay, he reserved a blanket, else we had been all shamed."
"#Fool_Lr","#Edmund_Lr",0.274941640333039,52,"The Duke be here tonight?","When thou clovest thy crown i’ th’ middle and gav’st away both parts, thou bor’st thine ass on thy back o’er the dirt."
"#Fool_Lr","#Edmund_Lr",0.27627168663692,96,"Which of them shall I take?","Take the Fool with thee."
"#Fool_Lr","#Cordelia_Lr",0.263671282108652,63,"We are not the first Who with best meaning have incurred the worst.","If I speak like myself in this, let him be whipped that first finds it so."
"#Fool_Lr","#Cordelia_Lr",0.264626645127537,41,"To watch, poor perdu, With this thin helm?","Why, to put ’s head in, not to give it away to his daughters and leave his horns without a case."
"#Fool_Lr","#Cordelia_Lr",0.272791759085851,40,"To stand against the deep dread-bolted thunder, In the most terrible and nimble stroke Of quick cross-lightning?","If a man’s brains were in ’s heels, were ’t not in danger of kibes?"
"#Fool_Lr","#Cordelia_Lr",0.273430921076213,31,"These weeds are memories of those worser hours.","Here’s a night pities neither wise men nor fools."
"#Fool_Lr","#Cordelia_Lr",0.297526067718598,24,"Our preparation stands In expectation of them.","That sir which serves and seeks for gain, And follows but for form, Will pack when it begins to rain And leave thee in the storm."
"#Fool_Lr","#Cordelia_Lr",0.297526067718598,58,"Our preparation stands In expectation of them.","That sir which serves and seeks for gain, And follows but for form, Will pack when it begins to rain And leave thee in the storm."
"#Fool_Lr","#Cordelia_Lr",0.313859466689249,32,"I prithee put them off.","Thy asses are gone about ’em."
"#Fool_Lr","#Cordelia_Lr",0.330615110279533,30,"My life will be too short, And every measure fail me.","She that’s a maid now and laughs at my departure, Shall not be a maid long, unless things be cut shorter."
"#Fool_Lr","#Cordelia_Lr",0.342335860707128,34,"O, you kind gods, Cure this great breach in his abusèd nature!","When a wise man gives thee better counsel, give me mine again."
"#Fool_Lr","#Cordelia_Lr",0.343808477440541,22,"Be aidant and remediate In the good man’s distress.","When a wise man gives thee better counsel, give me mine again."
"#Fool_Lr","#Kent_Lr",0.209454613145385,88,"Who’s there, besides foul weather?","The sweet and bitter fool Will presently appear: The one in motley here, The other found out there."
"#Fool_Lr","#Kent_Lr",0.228097715385119,70,"I have watched and traveled hard.","Sirrah, you were best take my coxcomb."
"#Fool_Lr","#Kent_Lr",0.235038172993043,162,"That from your first of difference and decay Have followed your sad steps.","For you know, nuncle, So out went the candle, and we were left darkling."
"#Fool_Lr","#Kent_Lr",0.23945792568568,43,"Draw, you rogue, or I’ll so carbonado your shanks!","They’ll have me whipped for speaking true, thou ’lt have me whipped for lying, and sometimes I am whipped for holding my peace."
"#Fool_Lr","#Kent_Lr",0.259857516015864,149,"Yet to be known shortens my made intent.","For taking one’s part that’s out of favor."
"#Fool_Lr","#Kent_Lr",0.269048233633455,54,"—  A plague upon your epileptic visage!","Then, I prithee, be merry; thy wit shall not go slipshod."
"#Fool_Lr","#Kent_Lr",0.273196841032648,133,"Who hath he left behind him general?","Prithee tell him, so much the rent of his land comes to."
"#Fool_Lr","#Kent_Lr",0.274906320704663,148,"All my reports go with the modest truth, Nor more, nor clipped, but so.","Have more than thou showest."
"#Fool_Lr","#Kent_Lr",0.277055902829207,47,"A stonecutter or a painter could not have made him so ill, though they had been but two years o’ th’ trade.","Why, this fellow has banished two on ’s daughters and did the third a blessing against his will."
"#Fool_Lr","#Kent_Lr",0.280172806175645,129,"This rest might yet have balmed thy broken sinews, Which, if convenience will not allow, Stand in hard cure.","Thou canst tell why one’s nose stands i’ th’ middle on ’s face?"
"#Fool_Lr","#Goneril_Lr",0.231675188995038,97,"Ask me not what I know.","You gave me nothing for ’t."
"#Fool_Lr","#Goneril_Lr",0.255442261938614,69,"Our wishes on the way May prove effects.","No, faith, lords and great men will not let me."
"#Fool_Lr","#Goneril_Lr",0.274464968372031,89,"That were the most if he should husband you.","Nay, he reserved a blanket, else we had been all shamed."
"#Fool_Lr","#Goneril_Lr",0.282613830513061,84,"Another way The news is not so tart.","But I will tarry; the Fool will stay, And let the wise man fly."
"#Fool_Lr","#Goneril_Lr",0.286132881778383,39,"Epicurism and lust Makes it more like a tavern or a brothel Than a graced palace.","Which they will make an obedient father."
"#Fool_Lr","#Goneril_Lr",0.296475573414319,54,"Inform her full of my particular fear, And thereto add such reasons of your own As may compact it more.","Beg another of thy daughters."
"#Fool_Lr","#Goneril_Lr",0.300912101184365,96,"Who can arraign me for ’t?","You gave me nothing for ’t."
"#Fool_Lr","#Goneril_Lr",0.304432653750653,72,"I must change names at home and give the distaff Into my husband’s hands.","If I speak like myself in this, let him be whipped that first finds it so."
"#Fool_Lr","#Goneril_Lr",0.305177404480044,65,"I marvel our mild husband Not met us on the way.","If I speak like myself in this, let him be whipped that first finds it so."
"#Fool_Lr","#Goneril_Lr",0.309493677341593,87,"Oho, I know the riddle.","But I can tell why a snail has a house."
