source;target;similarity;setnence_num_target;target_sent;source_sent
#Lear_Lr;#Fool_Lr;0.221672638994424;68;The reason why the seven stars are no more than seven is a pretty reason.;Know that we have divided In three our kingdom, and 'tis our fast intent To shake all cares and business from our age, Conferring them on younger strengths, while we Unburdened crawl toward death.
#Lear_Lr;#Fool_Lr;0.270451642414364;75;When a man's overlusty at legs, then he wears wooden netherstocks.;What says the fellow there?
#Lear_Lr;#Fool_Lr;0.287544868375247;76;Winter's not gone yet if the wild geese fly that way.;How now, are the horses ready?
#Lear_Lr;#Fool_Lr;0.290317825610261;1;Let me hire him too.;I have not seen him this two days.
#Lear_Lr;#Fool_Lr;0.293973013513896;25;If I had a monopoly out, they would have part on 't.;To thine and Albany's issue Be this perpetual.
#Lear_Lr;#Fool_Lr;0.297528444528989;65;But I can tell why a snail has a house.;If she must teem, Create her child of spleen, that it may live And be a thwart disnatured torment to her.
#Lear_Lr;#Fool_Lr;0.307655830960567;64;Canst tell how an oyster makes his shell?;How now, my pretty knave, how dost thou?
#Lear_Lr;#Fool_Lr;0.317034169162303;8;If I gave them all my living, I'd keep my coxcombs myself.;Then leave her, sir, for by the power that made me I tell you all her wealth.
#Lear_Lr;#Fool_Lr;0.320706737850722;49;The hedge-sparrow fed the cuckoo so long, That it's had it head bit off by it young.;Take heed, sirrah — the whip.
#Lear_Lr;#Fool_Lr;0.324717809446844;101;This is a brave night to cool a courtesan.;Persuade me rather to be slave and sumpter To this detested groom.
#Regan_Lr;#Fool_Lr;0.16178506648776;68;The reason why the seven stars are no more than seven is a pretty reason.;Yet he hath ever but slenderly known himself.
#Regan_Lr;#Fool_Lr;0.166552512231424;64;Canst tell how an oyster makes his shell?;I am made of that self mettle as my sister And prize me at her worth.
#Regan_Lr;#Fool_Lr;0.175595386399545;51;May not an ass know when the cart draws the horse?;We shall further think of it.
#Regan_Lr;#Fool_Lr;0.181281887461444;25;If I had a monopoly out, they would have part on 't.;Such unconstant starts are we like to have from him as this of Kent's banishment.
#Regan_Lr;#Fool_Lr;0.202571004823069;89;Not i' th' stocks, fool.;Tis the infirmity of his age.
#Regan_Lr;#Fool_Lr;0.205691274854417;61;She will taste as like this as a crab does to a crab.;We shall further think of it.
#Regan_Lr;#Fool_Lr;0.206117000704871;7;Would I had two coxcombs and two daughters.;I am made of that self mettle as my sister And prize me at her worth.
#Regan_Lr;#Fool_Lr;0.212213964865193;16;— Can you make no use of nothing, nuncle?;Prescribe not us our duty.
#Regan_Lr;#Fool_Lr;0.214538048356567;28;Why, after I have cut the egg i' th' middle and eat up the meat, the two crowns of the egg.;In my true heart I find she names my very deed of love
#Regan_Lr;#Fool_Lr;0.217651708853343;65;But I can tell why a snail has a house.;I am made of that self mettle as my sister And prize me at her worth.
#Edgar_Lr;#Fool_Lr;0.140183856602214;64;Canst tell how an oyster makes his shell?;Some villain hath done me wrong.
#Edgar_Lr;#Fool_Lr;0.149841207111472;61;She will taste as like this as a crab does to a crab.;Shall I hear from you anon?
#Edgar_Lr;#Fool_Lr;0.154786612904833;65;But I can tell why a snail has a house.;How now, brother Edmund, what serious contemplation are you in?
#Edgar_Lr;#Fool_Lr;0.155907175794326;25;If I had a monopoly out, they would have part on 't.;Do you busy yourself with that?
#Edgar_Lr;#Fool_Lr;0.168145869676337;82;All that follow their noses are led by their eyes but blind men, and there's not a nose among twenty but can smell him that's stinking.;My face I'll grime with filth, Blanket my loins, elf all my hairs in knots, And with presented nakedness outface The winds and persecutions of the sky.
#Edgar_Lr;#Fool_Lr;0.173700410301013;63;Why, to keep one's eyes of either side 's nose, that what a man cannot smell out he may spy into.;Some villain hath done me wrong.
#Edgar_Lr;#Fool_Lr;0.176618352187492;56;Nuncle Lear, Nuncle Lear, tarry.;Shall I hear from you anon?
#Edgar_Lr;#Fool_Lr;0.180398119154819;95;For there was never yet fair woman but she made mouths in a glass.;Whiles I may 'scape, I will preserve myself, and am bethought To take the basest and most poorest shape That ever penury in contempt of man Brought near to beast.
#Edgar_Lr;#Fool_Lr;0.188220928430057;7;Would I had two coxcombs and two daughters.;Do you busy yourself with that?
#Edgar_Lr;#Fool_Lr;0.191833876248541;51;May not an ass know when the cart draws the horse?;Shall I hear from you anon?
#Gloucester_Lr;#Fool_Lr;0.218485711403276;61;She will taste as like this as a crab does to a crab.;Do you smell a fault?
#Gloucester_Lr;#Fool_Lr;0.233082937383741;64;Canst tell how an oyster makes his shell?;What needed then that terrible dispatch of it into your pocket?
#Gloucester_Lr;#Fool_Lr;0.241219547777743;28;Why, after I have cut the egg i' th' middle and eat up the meat, the two crowns of the egg.;Machinations, hollowness, treachery, and all ruinous disorders follow us disquietly to our graves.
#Gloucester_Lr;#Fool_Lr;0.246174897688841;89;Not i' th' stocks, fool.;I am sorry for thee, friend.
#Gloucester_Lr;#Fool_Lr;0.253515980397535;76;Winter's not gone yet if the wild geese fly that way.;These late eclipses in the sun and moon portend no good to us.
#Gloucester_Lr;#Fool_Lr;0.259416805664719;51;May not an ass know when the cart draws the horse?;Do you smell a fault?
#Gloucester_Lr;#Fool_Lr;0.268848453606584;56;Nuncle Lear, Nuncle Lear, tarry.;— Do you know this noble gentleman, Edmund?
#Gloucester_Lr;#Fool_Lr;0.272701652458131;90;Cry to it, nuncle, as the cockney did to the eels when she put 'em i' th' paste alive.;I am sorry for thee, friend.
#Gloucester_Lr;#Fool_Lr;0.282230143624999;72;She that's a maid now and laughs at my departure, Shall not be a maid long, unless things be cut shorter.;— And the noble and true-hearted Kent banished!
#Gloucester_Lr;#Fool_Lr;0.285311892201543;94;He that has a house to put 's head in has a good headpiece.;Now, Edmund, where's the villain?
#Edmund_Lr;#Fool_Lr;0.23789567679726;82;All that follow their noses are led by their eyes but blind men, and there's not a nose among twenty but can smell him that's stinking.;I have told you what I have seen and heard, but faintly, nothing like the image and horror of it.
#Edmund_Lr;#Fool_Lr;0.25169403715032;76;Winter's not gone yet if the wild geese fly that way.;O sir, fly this place!
#Edmund_Lr;#Fool_Lr;0.257870006023918;61;She will taste as like this as a crab does to a crab.;My cue is villainous melancholy, with a sigh like Tom o' Bedlam.
#Edmund_Lr;#Fool_Lr;0.261101441723027;28;Why, after I have cut the egg i' th' middle and eat up the meat, the two crowns of the egg.;Thou, Nature, art my goddess.
#Edmund_Lr;#Fool_Lr;0.263788991224735;51;May not an ass know when the cart draws the horse?;If your Honor judge it meet, I will place you where you shall hear us confer of this, and by an auricular assurance have your satisfaction, and that without any further delay than this very evening.
#Edmund_Lr;#Fool_Lr;0.265710001597078;7;Would I had two coxcombs and two daughters.;Parted you in good terms?
#Edmund_Lr;#Fool_Lr;0.273834189580701;108;Now, a little fire in a wild field were like an old lecher's heart — a small spark, all the rest on 's body cold.;It is his hand, my lord, but I hope his heart is not in the contents.
#Edmund_Lr;#Fool_Lr;0.278221718292689;64;Canst tell how an oyster makes his shell?;It is his hand, my lord, but I hope his heart is not in the contents.
#Edmund_Lr;#Fool_Lr;0.280745185500684;75;When a man's overlusty at legs, then he wears wooden netherstocks.;Bethink yourself wherein you may have offended him, and at my entreaty forbear his presence until some little time hath qualified the heat of his displeasure, which at this instant so rageth in him that with the mischief of your person it would scarcely allay.
#Edmund_Lr;#Fool_Lr;0.282191998224786;90;Cry to it, nuncle, as the cockney did to the eels when she put 'em i' th' paste alive.;Yes, madam, he was of that consort.
