source;target;similarity;setnence_num_target;target_sent;source_sent
#Helena_MND;#Bottom_MND;0.225699263261583;92;I had rather have a handful or two of dried peas.;We, Hermia, like two artificial gods, Have with our needles created both one flower, Both on one sampler, sitting on one cushion, Both warbling of one song, both in one key, As if our hands, our sides, voices, and minds Had been incorporate.
#Helena_MND;#Bottom_MND;0.245040699268751;111;Get your apparel together, good strings to your beards, new ribbons to your pumps.;So we grew together Like to a double cherry, seeming parted, But yet an union in partition, Two lovely berries molded on one stem
#Helena_MND;#Bottom_MND;0.247347468732264;90;Methinks I have a great desire to a bottle of hay.;What, will you tear Impatient answers from my gentle tongue?
#Helena_MND;#Bottom_MND;0.247798223275513;36;No, make it two more.;The more I love, the more he hateth me.
#Helena_MND;#Bottom_MND;0.249455517404646;12;Now name the rest of the players.;Were the world mine, Demetrius being bated, The rest I'd give to be to you translated.
#Helena_MND;#Bottom_MND;0.257113480549905;83;Nothing, good monsieur, but to help Cavalery Cobweb to scratch.;Nor doth this wood lack worlds of company, For you, in my respect, are all the world.
#Hermia_MND;#Bottom_MND;0.187897449072265;67;Not so neither;
#Hermia_MND;#Bottom_MND;0.191109936333476;92;I had rather have a handful or two of dried peas.;Why, then, you left me - O, the gods forbid!
#Hermia_MND;#Bottom_MND;0.217445882718981;32;I have a device to make all well.;Help me, Lysander, help me!
#Hermia_MND;#Bottom_MND;0.222817731471774;12;Now name the rest of the players.;Belike for want of rain, which I could well Beteem them from the tempest of my eyes.
#Hermia_MND;#Bottom_MND;0.223792654208777;47;Some man or other must present Wall.;Then let us teach our trial patience Because it is a customary cross, As due to love as thoughts and dreams and sighs, Wishes and tears, poor fancy's followers.
#Hermia_MND;#Bottom_MND;0.235230217817476;108;I will tell you everything right as it fell out.;Either death or you I'll find immediately.
#Hermia_MND;#Bottom_MND;0.236988297287969;37;Let it be written in eight and eight.;Then let us teach our trial patience Because it is a customary cross, As due to love as thoughts and dreams and sighs, Wishes and tears, poor fancy's followers.
#Hermia_MND;#Bottom_MND;0.244491386932942;27;What beard were I best to play it in?;I would my father looked but with my eyes.
#Hermia_MND;#Bottom_MND;0.248703719053514;53;Why do they run away?;Methought a serpent ate my heart away, And you sat smiling at his cruel prey.
#Hermia_MND;#Bottom_MND;0.251933658845302;75;Good Master Mustardseed, I know your patience well.;Do thy best To pluck this crawling serpent from my breast.
#RobinGoodfellow_MND;#Bottom_MND;0.18450195674149;32;I have a device to make all well.;Your servant shall do so.
#RobinGoodfellow_MND;#Bottom_MND;0.193162022392578;47;Some man or other must present Wall.;And now they never meet in grove or green, By fountain clear or spangled starlight sheen, But they do square, that all their elves for fear Creep into acorn cups and hide them there.
#RobinGoodfellow_MND;#Bottom_MND;0.203897072013705;108;I will tell you everything right as it fell out.;Here she comes, curst and sad.
#RobinGoodfellow_MND;#Bottom_MND;0.206641386258422;45;Find out moonshine, find out moonshine.;And sometime lurk I in a gossip's bowl In very likeness of a roasted crab, And, when she drinks, against her lips I bob And on her withered dewlap pour the ale.
#RobinGoodfellow_MND;#Bottom_MND;0.214333482206917;36;No, make it two more.;I'll put a girdle round about the Earth In forty minutes.
#RobinGoodfellow_MND;#Bottom_MND;0.21981025977831;114;For the short and the long is, our play is preferred.;Up and down, up and down, I will lead them up and down.
#RobinGoodfellow_MND;#Bottom_MND;0.221166412035312;52;If I were fair, fair Thisbe, I were only thine.;I jest to Oberon and make him smile When I a fat and bean-fed horse beguile, Neighing in likeness of a filly foal.
#RobinGoodfellow_MND;#Bottom_MND;0.222634338761979;37;Let it be written in eight and eight.;I'll put a girdle round about the Earth In forty minutes.
#RobinGoodfellow_MND;#Bottom_MND;0.229962993334862;109;Not a word of me.;Sometime a horse I'll be, sometime a hound, A hog, a headless bear, sometime a fire, And neigh and bark and grunt and roar and burn, Like horse, hound, hog, bear, fire, at every turn.
#RobinGoodfellow_MND;#Bottom_MND;0.230271484131695;92;I had rather have a handful or two of dried peas.;Two of both kinds makes up four.
#Oberon_MND;#Bottom_MND;0.162317220964214;65;The more the pity that some honest neighbors will not make them friends.;How canst thou thus for shame, Titania, Glance at my credit with Hippolyta, Knowing I know thy love to Theseus?
#Oberon_MND;#Bottom_MND;0.188280552268525;47;Some man or other must present Wall.;Anoint his eyes, But do it when the next thing he espies May be the lady.
#Oberon_MND;#Bottom_MND;0.196130893487932;32;I have a device to make all well.;I do but beg a little changeling boy To be my henchman.
#Oberon_MND;#Bottom_MND;0.202862759873043;92;I had rather have a handful or two of dried peas.;I know a bank where the wild thyme blows, Where oxlips and the nodding violet grows, Quite overcanopied with luscious woodbine, With sweet muskroses, and with eglantine.
#Oberon_MND;#Bottom_MND;0.207271072230666;111;Get your apparel together, good strings to your beards, new ribbons to your pumps.;Anoint his eyes, But do it when the next thing he espies May be the lady.
#Oberon_MND;#Bottom_MND;0.220814855036358;86;I have a reasonable good ear in music.;I am invisible, And I will overhear their conference.
#Oberon_MND;#Bottom_MND;0.221100072329973;83;Nothing, good monsieur, but to help Cavalery Cobweb to scratch.;Love and languish for his sake.
#Oberon_MND;#Bottom_MND;0.224370562771793;53;Why do they run away?;Ere he do leave this grove, Thou shalt fly him, and he shall seek thy love.
#Oberon_MND;#Bottom_MND;0.229682513538563;114;For the short and the long is, our play is preferred.;Love and languish for his sake.
#Oberon_MND;#Bottom_MND;0.233539426350417;52;If I were fair, fair Thisbe, I were only thine.;Am not I thy lord?
#Titania_MND;#Bottom_MND;0.18775568682737;55;You see an ass-head of your own, do you?;And this same progeny of evils comes From our debate, from our dissension
#Titania_MND;#Bottom_MND;0.198126977993151;108;I will tell you everything right as it fell out.;The fold stands empty in the drownèd field, And crows are fatted with the murrain flock.
#Titania_MND;#Bottom_MND;0.208090155490612;36;No, make it two more.;We shall chide downright if I longer stay.
#Titania_MND;#Bottom_MND;0.21043847674047;32;I have a device to make all well.;Then to your offices and let me rest.
#Titania_MND;#Bottom_MND;0.220078403857121;34;And, for the more better assurance, tell them that I, Pyramus, am not Pyramus, but Bottom the weaver.;But I know When thou hast stolen away from Fairyland And in the shape of Corin sat all day Playing on pipes of corn and versing love To amorous Phillida.
#Titania_MND;#Bottom_MND;0.226893805825154;130;Not Shafalus to Procrus was so true.;Perchance till after Theseus' wedding day.
#Titania_MND;#Bottom_MND;0.231028859629229;122;No Thisbe do I see.;-  Peaseblossom, Cobweb, Mote, and Mustardseed!
#Titania_MND;#Bottom_MND;0.239762906396661;35;This will put them out of fear.;The spring, the summer, The childing autumn, angry winter, change Their wonted liveries, and the mazèd world By their increase now knows not which is which.
#Titania_MND;#Bottom_MND;0.243992314949949;65;The more the pity that some honest neighbors will not make them friends.;These are the forgeries of jealousy
#Titania_MND;#Bottom_MND;0.24430909857178;56;This is to make an ass of me, to fright me, if they could.;Then to your offices and let me rest.
