"source,""target"",""similarity"",""setnence_num_target"",""target_sent"",""source_sent""";;
"#Titania_MND,""#Helena_MND"",0.216923552443255,80,""Now I perceive they have conjoined all three To fashion this false sport in spite of me."",""The nine-men's-morris is filled up with mud, And the quaint mazes in the wanton green, For lack of tread, are undistinguishable.""";;
"#Lysander_MND,""#Helena_MND"",0.233264165979362,80,""Now I perceive they have conjoined all three To fashion this false sport in spite of me."",""I mean that my heart unto yours is knit, So that but one heart we can make of it";" Two bosoms interchainèd with an oath -  So then two bosoms and a single troth.""";
"#Lysander_MND,""#Helena_MND"",0.250140257327054,43,""We should be wooed and were not made to woo."",""Or else misgraffèd in respect of years -""";;
"#Lysander_MND,""#Helena_MND"",0.262352780433511,25,""You draw me, you hard-hearted adamant!"",""My love is more than his"; My fortunes every way as fairly ranked (If not with vantage) as Demetrius';" And (which is more than all these boasts can be) I am beloved of beauteous Hermia."""
"#Lysander_MND,""#Helena_MND"",0.263293622677183,116,""I will not trust you, I, Nor longer stay in your curst company."",""I swear by that which I will lose for thee, To prove him false that says I love thee not.""";;
"#Lysander_MND,""#Helena_MND"",0.269165001245243,36,""Then, how can it be said I am alone When all the world is here to look on me?"",""Or, if there were a sympathy in choice, War, death, or sickness did lay siege to it, Making it momentany as a sound, Swift as a shadow, short as any dream, Brief as the lightning in the collied night, That, in a spleen, unfolds both heaven and Earth, And, ere a man hath power to say “Behold!” The jaws of darkness do devour it up.""";;
"#Lysander_MND,""#Helena_MND"",0.269480034474225,12,""He will not know what all but he do know."",""As you on him, Demetrius dote on you!""";;
"#Lysander_MND,""#Helena_MND"",0.280489151740477,9,""Would that fault were mine!"",""Why should not I then prosecute my right?""";;
"#Demetrius_MND,""#Helena_MND"",0.0784904363601399,12,""He will not know what all but he do know."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";;
"#Demetrius_MND,""#Helena_MND"",0.127712000652272,8,""The more I love, the more he hateth me."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";;
"#Demetrius_MND,""#Helena_MND"",0.172605624151925,83,""All schooldays' friendship, childhood innocence?"",""You spend your passion on a misprised mood.""";;
"#Demetrius_MND,""#Helena_MND"",0.185764470445158,19,""As waggish boys in game themselves forswear, So the boy Love is perjured everywhere."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";;
"#Demetrius_MND,""#Helena_MND"",0.186261793573538,80,""Now I perceive they have conjoined all three To fashion this false sport in spite of me."",""So should the murdered look, and so should I, Pierced through the heart with your stern cruelty.""";;
"#Demetrius_MND,""#Helena_MND"",0.186574436619814,22,""Then to the wood will he tomorrow night Pursue her."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";;
"#Demetrius_MND,""#Helena_MND"",0.192505750227854,95,""This sport, well carried, shall be chronicled."",""Here, therefore, for a while I will remain.""";;
"#Demetrius_MND,""#Helena_MND"",0.194622110197309,3,""My ear should catch your voice, my eye your eye";" My tongue should catch your tongue's sweet melody."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";
"#Demetrius_MND,""#Helena_MND"",0.198982266036169,15,""Love looks not with the eyes but with the mind";" And therefore is winged Cupid painted blind."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";
"#Demetrius_MND,""#Helena_MND"",0.205288296622789,16,""Nor hath Love's mind of any judgment taste."",""Relent, sweet Hermia, and, Lysander, yield Thy crazèd title to my certain right.""";;
"#Bottom_MND,""#Helena_MND"",0.227742679258864,35,""Nor doth this wood lack worlds of company, For you, in my respect, are all the world."",""And Phibbus' car Shall shine from far And make and mar The foolish Fates.""";;
"#Bottom_MND,""#Helena_MND"",0.243701946390576,51,""If so, my eyes are oftener washed than hers."",""Thy Thisbe dear and lady dear!”""";;
"#Bottom_MND,""#Helena_MND"",0.24769275561229,95,""This sport, well carried, shall be chronicled."",""Well, I will undertake it.""";;
"#Bottom_MND,""#Helena_MND"",0.254268020014203,50,""How came her eyes so bright?"",""Thy Thisbe dear and lady dear!”""";;
"#Bottom_MND,""#Helena_MND"",0.266913660891088,103,""I was never curst";" I have no gift at all in shrewishness."",""Nay, I can gleek upon occasion.""";
"#Bottom_MND,""#Helena_MND"",0.271199511817698,107,""Good Hermia, do not be so bitter with me."",""If you think I come hither as a lion, it were pity of my life.""";;
"#Bottom_MND,""#Helena_MND"",0.271594847328769,69,""Your vows to her and me, put in two scales, Will even weigh, and both as light as tales."",""Good Master Peaseblossom, I shall desire you of more acquaintance too.""";;
"#Bottom_MND,""#Helena_MND"",0.276049279346279,25,""You draw me, you hard-hearted adamant!"",""This is Ercles' vein, a tyrant's vein.""";;
"#Bottom_MND,""#Helena_MND"",0.282132568129352,80,""Now I perceive they have conjoined all three To fashion this false sport in spite of me."",""Now name the rest of the players.""";;
"#Bottom_MND,""#Helena_MND"",0.282751513622743,88,""Our sex, as well as I, may chide you for it, Though I alone do feel the injury."",""Well, I will undertake it.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.221405838585051,26,""But yet you draw not iron, for my heart Is true as steel."",""But she perforce withholds the lovèd boy, Crowns him with flowers and makes him all her joy.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.226267175042274,43,""We should be wooed and were not made to woo."",""I jest to Oberon and make him smile When I a fat and bean-fed horse beguile, Neighing in likeness of a filly foal.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.229489492633345,107,""Good Hermia, do not be so bitter with me."",""I led them on in this distracted fear And left sweet Pyramus translated there.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.231351402167846,116,""I will not trust you, I, Nor longer stay in your curst company."",""Your servant shall do so.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.239569420408355,88,""Our sex, as well as I, may chide you for it, Though I alone do feel the injury."",""That must needs be sport alone.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.241264995119704,118,""My legs are longer though, to run away."",""Your servant shall do so.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.248147408556542,36,""Then, how can it be said I am alone When all the world is here to look on me?"",""I am that merry wanderer of the night.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.249016759375638,25,""You draw me, you hard-hearted adamant!"",""I'll put a girdle round about the Earth In forty minutes.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.251656467044064,41,""Your wrongs do set a scandal on my sex."",""And sometime lurk I in a gossip's bowl In very likeness of a roasted crab, And, when she drinks, against her lips I bob And on her withered dewlap pour the ale.""";;
"#RobinGoodfellow_MND,""#Helena_MND"",0.263628327169272,83,""All schooldays' friendship, childhood innocence?"",""The wisest aunt, telling the saddest tale, Sometime for three-foot stool mistaketh me";" Then slip I from her bum, down topples she And “Tailor!” cries and falls into a cough, And then the whole choir hold their hips and loffe And waxen in their mirth and neeze and swear A merrier hour was never wasted there.""";
